image_id,path,label,generator,generator_id,original_dataset,original_split,original_filename,shard,file_size
pilot_000717,data/raw/tiny-genimage/images/BigGAN/026_biggan_00175.png,1,BigGAN,2,Tiny-GenImage,train,026_biggan_00175.png,data/train-00000-of-00014.parquet,39001
pilot_000718,data/raw/tiny-genimage/images/Real/n01641577_16703.JPEG,0,Real,0,Tiny-GenImage,train,n01641577_16703.JPEG,data/train-00000-of-00014.parquet,137800
pilot_000719,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_034_glide_00171.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_034_glide_00171.png,data/train-00000-of-00014.parquet,87434
pilot_000720,data/raw/tiny-genimage/images/Real/n01616318_13428.JPEG,0,Real,0,Tiny-GenImage,train,n01616318_13428.JPEG,data/train-00000-of-00014.parquet,205400
pilot_000721,data/raw/tiny-genimage/images/Midjourney/122_midjourney_40.png,1,Midjourney,4,Tiny-GenImage,train,122_midjourney_40.png,data/train-00000-of-00014.parquet,1273633
pilot_000722,data/raw/tiny-genimage/images/Real/n01629819_22550.JPEG,0,Real,0,Tiny-GenImage,train,n01629819_22550.JPEG,data/train-00000-of-00014.parquet,124012
pilot_000723,data/raw/tiny-genimage/images/SD15/025_sdv5_00075.png,1,SD15,6,Tiny-GenImage,train,025_sdv5_00075.png,data/train-00000-of-00014.parquet,456090
pilot_000724,data/raw/tiny-genimage/images/Real/n01592084_6697.JPEG,0,Real,0,Tiny-GenImage,train,n01592084_6697.JPEG,data/train-00000-of-00014.parquet,64516
pilot_000725,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_028_vqdm_00189.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_028_vqdm_00189.png,data/train-00000-of-00014.parquet,153373
pilot_000726,data/raw/tiny-genimage/images/Real/n01664065_2913.JPEG,0,Real,0,Tiny-GenImage,train,n01664065_2913.JPEG,data/train-00000-of-00014.parquet,132258
pilot_000727,data/raw/tiny-genimage/images/Wukong/125_wukong_image44.png,1,Wukong,8,Tiny-GenImage,train,125_wukong_image44.png,data/train-00000-of-00014.parquet,434710
pilot_000728,data/raw/tiny-genimage/images/Real/n01631663_5620.JPEG,0,Real,0,Tiny-GenImage,train,n01631663_5620.JPEG,data/train-00000-of-00014.parquet,136089
pilot_000729,data/raw/tiny-genimage/images/ADM/11_adm_53.PNG,1,ADM,1,Tiny-GenImage,train,11_adm_53.PNG,data/train-00000-of-00014.parquet,118114
pilot_000730,data/raw/tiny-genimage/images/Real/n01641577_1185.JPEG,0,Real,0,Tiny-GenImage,train,n01641577_1185.JPEG,data/train-00000-of-00014.parquet,195112
pilot_000731,data/raw/tiny-genimage/images/BigGAN/027_biggan_00017.png,1,BigGAN,2,Tiny-GenImage,train,027_biggan_00017.png,data/train-00000-of-00014.parquet,34357
pilot_000732,data/raw/tiny-genimage/images/Real/n01644373_2998.JPEG,0,Real,0,Tiny-GenImage,train,n01644373_2998.JPEG,data/train-00000-of-00014.parquet,74090
pilot_000733,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_035_glide_00124.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_035_glide_00124.png,data/train-00000-of-00014.parquet,104484
pilot_000734,data/raw/tiny-genimage/images/Real/n01622779_2196.JPEG,0,Real,0,Tiny-GenImage,train,n01622779_2196.JPEG,data/train-00000-of-00014.parquet,132085
pilot_000735,data/raw/tiny-genimage/images/Midjourney/122_midjourney_57.png,1,Midjourney,4,Tiny-GenImage,train,122_midjourney_57.png,data/train-00000-of-00014.parquet,1176883
pilot_000736,data/raw/tiny-genimage/images/Real/n01629819_26021.JPEG,0,Real,0,Tiny-GenImage,train,n01629819_26021.JPEG,data/train-00000-of-00014.parquet,142364
pilot_000737,data/raw/tiny-genimage/images/SD15/025_sdv5_00114.png,1,SD15,6,Tiny-GenImage,train,025_sdv5_00114.png,data/train-00000-of-00014.parquet,397762
pilot_000738,data/raw/tiny-genimage/images/Real/n01592084_8355.JPEG,0,Real,0,Tiny-GenImage,train,n01592084_8355.JPEG,data/train-00000-of-00014.parquet,105091
pilot_000739,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_029_vqdm_00044.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_029_vqdm_00044.png,data/train-00000-of-00014.parquet,87188
pilot_000740,data/raw/tiny-genimage/images/Real/n01664065_6929.JPEG,0,Real,0,Tiny-GenImage,train,n01664065_6929.JPEG,data/train-00000-of-00014.parquet,169166
pilot_000741,data/raw/tiny-genimage/images/Wukong/126_wukong_image8.png,1,Wukong,8,Tiny-GenImage,train,126_wukong_image8.png,data/train-00000-of-00014.parquet,496580
pilot_000742,data/raw/tiny-genimage/images/Real/n01631663_902.JPEG,0,Real,0,Tiny-GenImage,train,n01631663_902.JPEG,data/train-00000-of-00014.parquet,116545
pilot_000743,data/raw/tiny-genimage/images/ADM/11_adm_55.PNG,1,ADM,1,Tiny-GenImage,train,11_adm_55.PNG,data/train-00000-of-00014.parquet,85589
pilot_000744,data/raw/tiny-genimage/images/Real/n01644373_24.JPEG,0,Real,0,Tiny-GenImage,train,n01644373_24.JPEG,data/train-00000-of-00014.parquet,100826
pilot_000745,data/raw/tiny-genimage/images/BigGAN/027_biggan_00032.png,1,BigGAN,2,Tiny-GenImage,train,027_biggan_00032.png,data/train-00000-of-00014.parquet,39933
pilot_000746,data/raw/tiny-genimage/images/Real/n01644373_3608.JPEG,0,Real,0,Tiny-GenImage,train,n01644373_3608.JPEG,data/train-00000-of-00014.parquet,54310
pilot_000747,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_035_glide_00128.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_035_glide_00128.png,data/train-00000-of-00014.parquet,90922
pilot_000748,data/raw/tiny-genimage/images/Real/n01622779_6113.JPEG,0,Real,0,Tiny-GenImage,train,n01622779_6113.JPEG,data/train-00000-of-00014.parquet,44436
pilot_000749,data/raw/tiny-genimage/images/Midjourney/123_midjourney_155.png,1,Midjourney,4,Tiny-GenImage,train,123_midjourney_155.png,data/train-00000-of-00014.parquet,1864980
pilot_000750,data/raw/tiny-genimage/images/Real/n01630670_1390.JPEG,0,Real,0,Tiny-GenImage,train,n01630670_1390.JPEG,data/train-00000-of-00014.parquet,40994
pilot_000751,data/raw/tiny-genimage/images/SD15/025_sdv5_00154.png,1,SD15,6,Tiny-GenImage,train,025_sdv5_00154.png,data/train-00000-of-00014.parquet,574753
pilot_000752,data/raw/tiny-genimage/images/Real/n01601694_2529.JPEG,0,Real,0,Tiny-GenImage,train,n01601694_2529.JPEG,data/train-00000-of-00014.parquet,95460
pilot_000753,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_029_vqdm_00177.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_029_vqdm_00177.png,data/train-00000-of-00014.parquet,113771
pilot_000754,data/raw/tiny-genimage/images/Real/n01665541_18298.JPEG,0,Real,0,Tiny-GenImage,train,n01665541_18298.JPEG,data/train-00000-of-00014.parquet,117814
pilot_000755,data/raw/tiny-genimage/images/Wukong/128_wukong_image108.png,1,Wukong,8,Tiny-GenImage,train,128_wukong_image108.png,data/train-00000-of-00014.parquet,364650
pilot_000756,data/raw/tiny-genimage/images/Real/n01632458_1615.JPEG,0,Real,0,Tiny-GenImage,train,n01632458_1615.JPEG,data/train-00000-of-00014.parquet,124748
pilot_000757,data/raw/tiny-genimage/images/ADM/11_adm_68.PNG,1,ADM,1,Tiny-GenImage,train,11_adm_68.PNG,data/train-00000-of-00014.parquet,85000
pilot_000758,data/raw/tiny-genimage/images/Real/n01644373_6766.JPEG,0,Real,0,Tiny-GenImage,train,n01644373_6766.JPEG,data/train-00000-of-00014.parquet,126298
pilot_000759,data/raw/tiny-genimage/images/BigGAN/028_biggan_00111.png,1,BigGAN,2,Tiny-GenImage,train,028_biggan_00111.png,data/train-00000-of-00014.parquet,34395
pilot_000760,data/raw/tiny-genimage/images/Real/n01644373_5244.JPEG,0,Real,0,Tiny-GenImage,train,n01644373_5244.JPEG,data/train-00000-of-00014.parquet,85194
pilot_000761,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_035_glide_00132.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_035_glide_00132.png,data/train-00000-of-00014.parquet,63736
pilot_000762,data/raw/tiny-genimage/images/Real/n01629819_5927.JPEG,0,Real,0,Tiny-GenImage,train,n01629819_5927.JPEG,data/train-00000-of-00014.parquet,139400
pilot_000763,data/raw/tiny-genimage/images/Midjourney/123_midjourney_48.png,1,Midjourney,4,Tiny-GenImage,train,123_midjourney_48.png,data/train-00000-of-00014.parquet,920846
pilot_000764,data/raw/tiny-genimage/images/Real/n01630670_2534.JPEG,0,Real,0,Tiny-GenImage,train,n01630670_2534.JPEG,data/train-00000-of-00014.parquet,50155
pilot_000765,data/raw/tiny-genimage/images/SD15/027_sdv5_00120.png,1,SD15,6,Tiny-GenImage,train,027_sdv5_00120.png,data/train-00000-of-00014.parquet,522683
pilot_000766,data/raw/tiny-genimage/images/Real/n01614925_14091.JPEG,0,Real,0,Tiny-GenImage,train,n01614925_14091.JPEG,data/train-00000-of-00014.parquet,69959
pilot_000767,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_030_vqdm_00005.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_030_vqdm_00005.png,data/train-00000-of-00014.parquet,138806
pilot_000768,data/raw/tiny-genimage/images/Real/n01665541_8466.JPEG,0,Real,0,Tiny-GenImage,train,n01665541_8466.JPEG,data/train-00000-of-00014.parquet,63859
pilot_000769,data/raw/tiny-genimage/images/Wukong/128_wukong_image123.png,1,Wukong,8,Tiny-GenImage,train,128_wukong_image123.png,data/train-00000-of-00014.parquet,426579
pilot_000770,data/raw/tiny-genimage/images/Real/n01632458_7633.JPEG,0,Real,0,Tiny-GenImage,train,n01632458_7633.JPEG,data/train-00000-of-00014.parquet,161625
pilot_000771,data/raw/tiny-genimage/images/ADM/11_adm_72.PNG,1,ADM,1,Tiny-GenImage,train,11_adm_72.PNG,data/train-00000-of-00014.parquet,93510
pilot_000772,data/raw/tiny-genimage/images/Real/n01644373_7988.JPEG,0,Real,0,Tiny-GenImage,train,n01644373_7988.JPEG,data/train-00000-of-00014.parquet,81684
pilot_000773,data/raw/tiny-genimage/images/BigGAN/029_biggan_00144.png,1,BigGAN,2,Tiny-GenImage,train,029_biggan_00144.png,data/train-00000-of-00014.parquet,32437
pilot_000774,data/raw/tiny-genimage/images/Real/n01644900_14487.JPEG,0,Real,0,Tiny-GenImage,train,n01644900_14487.JPEG,data/train-00000-of-00014.parquet,37588
pilot_000775,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_035_glide_00162.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_035_glide_00162.png,data/train-00000-of-00014.parquet,88226
pilot_000776,data/raw/tiny-genimage/images/Real/n01630670_1609.JPEG,0,Real,0,Tiny-GenImage,train,n01630670_1609.JPEG,data/train-00000-of-00014.parquet,85793
pilot_000777,data/raw/tiny-genimage/images/Midjourney/124_midjourney_117.png,1,Midjourney,4,Tiny-GenImage,train,124_midjourney_117.png,data/train-00000-of-00014.parquet,1693128
pilot_000778,data/raw/tiny-genimage/images/Real/n01630670_3365.JPEG,0,Real,0,Tiny-GenImage,train,n01630670_3365.JPEG,data/train-00000-of-00014.parquet,33554
pilot_000779,data/raw/tiny-genimage/images/SD15/027_sdv5_00140.png,1,SD15,6,Tiny-GenImage,train,027_sdv5_00140.png,data/train-00000-of-00014.parquet,422963
pilot_000780,data/raw/tiny-genimage/images/Real/n01614925_2515.JPEG,0,Real,0,Tiny-GenImage,train,n01614925_2515.JPEG,data/train-00000-of-00014.parquet,89830
pilot_000781,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_031_vqdm_00076.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_031_vqdm_00076.png,data/train-00000-of-00014.parquet,105622
pilot_000782,data/raw/tiny-genimage/images/Real/n01667114_1763.JPEG,0,Real,0,Tiny-GenImage,train,n01667114_1763.JPEG,data/train-00000-of-00014.parquet,219554
pilot_000783,data/raw/tiny-genimage/images/Wukong/128_wukong_image87.png,1,Wukong,8,Tiny-GenImage,train,128_wukong_image87.png,data/train-00000-of-00014.parquet,442652
pilot_000784,data/raw/tiny-genimage/images/Real/n01632777_1860.JPEG,0,Real,0,Tiny-GenImage,train,n01632777_1860.JPEG,data/train-00000-of-00014.parquet,120204
pilot_000785,data/raw/tiny-genimage/images/ADM/120_adm_24.PNG,1,ADM,1,Tiny-GenImage,train,120_adm_24.PNG,data/train-00000-of-00014.parquet,168919
pilot_000786,data/raw/tiny-genimage/images/Real/n01644900_11296.JPEG,0,Real,0,Tiny-GenImage,train,n01644900_11296.JPEG,data/train-00000-of-00014.parquet,44385
pilot_000787,data/raw/tiny-genimage/images/BigGAN/030_biggan_00010.png,1,BigGAN,2,Tiny-GenImage,train,030_biggan_00010.png,data/train-00000-of-00014.parquet,38351
pilot_000788,data/raw/tiny-genimage/images/Real/n01644900_19178.JPEG,0,Real,0,Tiny-GenImage,train,n01644900_19178.JPEG,data/train-00000-of-00014.parquet,95691
pilot_000789,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_036_glide_00010.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_036_glide_00010.png,data/train-00000-of-00014.parquet,80195
pilot_000790,data/raw/tiny-genimage/images/Real/n01630670_4498.JPEG,0,Real,0,Tiny-GenImage,train,n01630670_4498.JPEG,data/train-00000-of-00014.parquet,38441
pilot_000791,data/raw/tiny-genimage/images/Midjourney/124_midjourney_36.png,1,Midjourney,4,Tiny-GenImage,train,124_midjourney_36.png,data/train-00000-of-00014.parquet,1950445
pilot_000792,data/raw/tiny-genimage/images/Real/n01630670_3412.JPEG,0,Real,0,Tiny-GenImage,train,n01630670_3412.JPEG,data/train-00000-of-00014.parquet,27136
pilot_000793,data/raw/tiny-genimage/images/SD15/027_sdv5_00181.png,1,SD15,6,Tiny-GenImage,train,027_sdv5_00181.png,data/train-00000-of-00014.parquet,497551
pilot_000794,data/raw/tiny-genimage/images/Real/n01614925_6719.JPEG,0,Real,0,Tiny-GenImage,train,n01614925_6719.JPEG,data/train-00000-of-00014.parquet,89837
pilot_000795,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_031_vqdm_00113.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_031_vqdm_00113.png,data/train-00000-of-00014.parquet,91960
pilot_000796,data/raw/tiny-genimage/images/Real/n01667778_19244.JPEG,0,Real,0,Tiny-GenImage,train,n01667778_19244.JPEG,data/train-00000-of-00014.parquet,79857
pilot_000797,data/raw/tiny-genimage/images/Wukong/129_wukong_image70.png,1,Wukong,8,Tiny-GenImage,train,129_wukong_image70.png,data/train-00000-of-00014.parquet,539056
pilot_000798,data/raw/tiny-genimage/images/Real/n01632777_23533.JPEG,0,Real,0,Tiny-GenImage,train,n01632777_23533.JPEG,data/train-00000-of-00014.parquet,155577
pilot_000799,data/raw/tiny-genimage/images/ADM/122_adm_144.PNG,1,ADM,1,Tiny-GenImage,train,122_adm_144.PNG,data/train-00000-of-00014.parquet,137831
pilot_000800,data/raw/tiny-genimage/images/Real/n01644900_13678.JPEG,0,Real,0,Tiny-GenImage,train,n01644900_13678.JPEG,data/train-00000-of-00014.parquet,2955
pilot_000801,data/raw/tiny-genimage/images/BigGAN/030_biggan_00023.png,1,BigGAN,2,Tiny-GenImage,train,030_biggan_00023.png,data/train-00000-of-00014.parquet,35348
pilot_000802,data/raw/tiny-genimage/images/Real/n01664065_11629.JPEG,0,Real,0,Tiny-GenImage,train,n01664065_11629.JPEG,data/train-00000-of-00014.parquet,129299
pilot_000803,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_036_glide_00067.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_036_glide_00067.png,data/train-00000-of-00014.parquet,107194
pilot_000804,data/raw/tiny-genimage/images/Real/n01630670_9293.JPEG,0,Real,0,Tiny-GenImage,train,n01630670_9293.JPEG,data/train-00000-of-00014.parquet,139057
pilot_000805,data/raw/tiny-genimage/images/Midjourney/126_midjourney_17.png,1,Midjourney,4,Tiny-GenImage,train,126_midjourney_17.png,data/train-00000-of-00014.parquet,1059011
pilot_000806,data/raw/tiny-genimage/images/Real/n01630670_9678.JPEG,0,Real,0,Tiny-GenImage,train,n01630670_9678.JPEG,data/train-00000-of-00014.parquet,105076
pilot_000807,data/raw/tiny-genimage/images/SD15/028_sdv5_00066.png,1,SD15,6,Tiny-GenImage,train,028_sdv5_00066.png,data/train-00000-of-00014.parquet,513328
pilot_000808,data/raw/tiny-genimage/images/Real/n01616318_7047.JPEG,0,Real,0,Tiny-GenImage,train,n01616318_7047.JPEG,data/train-00000-of-00014.parquet,136636
pilot_000809,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_032_vqdm_00000.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_032_vqdm_00000.png,data/train-00000-of-00014.parquet,143280
pilot_000810,data/raw/tiny-genimage/images/Real/n01667778_4145.JPEG,0,Real,0,Tiny-GenImage,train,n01667778_4145.JPEG,data/train-00000-of-00014.parquet,76014
pilot_000811,data/raw/tiny-genimage/images/Wukong/12_wukong_image155.png,1,Wukong,8,Tiny-GenImage,train,12_wukong_image155.png,data/train-00000-of-00014.parquet,434566
pilot_000812,data/raw/tiny-genimage/images/Real/n01632777_6838.JPEG,0,Real,0,Tiny-GenImage,train,n01632777_6838.JPEG,data/train-00000-of-00014.parquet,7590
pilot_000813,data/raw/tiny-genimage/images/ADM/122_adm_152.PNG,1,ADM,1,Tiny-GenImage,train,122_adm_152.PNG,data/train-00000-of-00014.parquet,107332
pilot_000814,data/raw/tiny-genimage/images/Real/n01644900_19.JPEG,0,Real,0,Tiny-GenImage,train,n01644900_19.JPEG,data/train-00000-of-00014.parquet,24897
pilot_000815,data/raw/tiny-genimage/images/BigGAN/030_biggan_00178.png,1,BigGAN,2,Tiny-GenImage,train,030_biggan_00178.png,data/train-00000-of-00014.parquet,33537
pilot_000816,data/raw/tiny-genimage/images/Real/n01664065_14459.JPEG,0,Real,0,Tiny-GenImage,train,n01664065_14459.JPEG,data/train-00000-of-00014.parquet,28054
pilot_000817,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_038_glide_00050.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_038_glide_00050.png,data/train-00000-of-00014.parquet,82442
pilot_000818,data/raw/tiny-genimage/images/Real/n01632458_219.JPEG,0,Real,0,Tiny-GenImage,train,n01632458_219.JPEG,data/train-00000-of-00014.parquet,162970
pilot_000819,data/raw/tiny-genimage/images/Midjourney/126_midjourney_33.png,1,Midjourney,4,Tiny-GenImage,train,126_midjourney_33.png,data/train-00000-of-00014.parquet,1318048
pilot_000820,data/raw/tiny-genimage/images/Real/n01631663_17208.JPEG,0,Real,0,Tiny-GenImage,train,n01631663_17208.JPEG,data/train-00000-of-00014.parquet,112888
pilot_000821,data/raw/tiny-genimage/images/SD15/029_sdv5_00061.png,1,SD15,6,Tiny-GenImage,train,029_sdv5_00061.png,data/train-00000-of-00014.parquet,552439
pilot_000822,data/raw/tiny-genimage/images/Real/n01616318_8726.JPEG,0,Real,0,Tiny-GenImage,train,n01616318_8726.JPEG,data/train-00000-of-00014.parquet,107113
pilot_000823,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_032_vqdm_00060.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_032_vqdm_00060.png,data/train-00000-of-00014.parquet,147757
pilot_000824,data/raw/tiny-genimage/images/Real/n01669191_13630.JPEG,0,Real,0,Tiny-GenImage,train,n01669191_13630.JPEG,data/train-00000-of-00014.parquet,70097
pilot_000825,data/raw/tiny-genimage/images/Wukong/12_wukong_image73.png,1,Wukong,8,Tiny-GenImage,train,12_wukong_image73.png,data/train-00000-of-00014.parquet,386852
pilot_000826,data/raw/tiny-genimage/images/Real/n01644373_10586.JPEG,0,Real,0,Tiny-GenImage,train,n01644373_10586.JPEG,data/train-00000-of-00014.parquet,111813
pilot_000827,data/raw/tiny-genimage/images/ADM/124_adm_186.PNG,1,ADM,1,Tiny-GenImage,train,124_adm_186.PNG,data/train-00000-of-00014.parquet,125745
pilot_000828,data/raw/tiny-genimage/images/Real/n01644900_6826.JPEG,0,Real,0,Tiny-GenImage,train,n01644900_6826.JPEG,data/train-00000-of-00014.parquet,64863
pilot_000829,data/raw/tiny-genimage/images/BigGAN/031_biggan_00049.png,1,BigGAN,2,Tiny-GenImage,train,031_biggan_00049.png,data/train-00000-of-00014.parquet,28047
pilot_000830,data/raw/tiny-genimage/images/Real/n01664065_15532.JPEG,0,Real,0,Tiny-GenImage,train,n01664065_15532.JPEG,data/train-00000-of-00014.parquet,151879
pilot_000831,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_039_glide_00002.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_039_glide_00002.png,data/train-00000-of-00014.parquet,94134
pilot_000832,data/raw/tiny-genimage/images/Real/n01632777_18723.JPEG,0,Real,0,Tiny-GenImage,train,n01632777_18723.JPEG,data/train-00000-of-00014.parquet,19676
pilot_000833,data/raw/tiny-genimage/images/Midjourney/126_midjourney_39.png,1,Midjourney,4,Tiny-GenImage,train,126_midjourney_39.png,data/train-00000-of-00014.parquet,479301
pilot_000834,data/raw/tiny-genimage/images/Real/n01631663_7605.JPEG,0,Real,0,Tiny-GenImage,train,n01631663_7605.JPEG,data/train-00000-of-00014.parquet,88070
pilot_000835,data/raw/tiny-genimage/images/SD15/029_sdv5_00107.png,1,SD15,6,Tiny-GenImage,train,029_sdv5_00107.png,data/train-00000-of-00014.parquet,566508
pilot_000836,data/raw/tiny-genimage/images/Real/n01622779_1196.JPEG,0,Real,0,Tiny-GenImage,train,n01622779_1196.JPEG,data/train-00000-of-00014.parquet,86398
pilot_000837,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_032_vqdm_00124.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_032_vqdm_00124.png,data/train-00000-of-00014.parquet,131094
pilot_000838,data/raw/tiny-genimage/images/Real/n01669191_2117.JPEG,0,Real,0,Tiny-GenImage,train,n01669191_2117.JPEG,data/train-00000-of-00014.parquet,129364
pilot_000839,data/raw/tiny-genimage/images/Wukong/130_wukong_image29.png,1,Wukong,8,Tiny-GenImage,train,130_wukong_image29.png,data/train-00000-of-00014.parquet,408203
pilot_000840,data/raw/tiny-genimage/images/Real/n01644373_3619.JPEG,0,Real,0,Tiny-GenImage,train,n01644373_3619.JPEG,data/train-00000-of-00014.parquet,92548
pilot_000841,data/raw/tiny-genimage/images/ADM/124_adm_61.PNG,1,ADM,1,Tiny-GenImage,train,124_adm_61.PNG,data/train-00000-of-00014.parquet,130107
