image_id,path,label,generator,generator_id,original_dataset,original_split,original_filename,shard,file_size,exists,readable,format,format_magic,width,height,aspect_ratio,image_mode,channels,file_size_bytes,exact_sha256,issue
pilot_000447,data/raw/tiny-genimage/images/Wukong/116_wukong_image170.png,1,Wukong,8,Tiny-GenImage,train,116_wukong_image170.png,data/train-00000-of-00014.parquet,607846,True,True,PNG,PNG,512,512,1.0,RGB,3,607846,54a092c3fb3d7d7732b46bd83f53a0be66c0b51adc8702a157cc8bb3492074c3,
pilot_000448,data/raw/tiny-genimage/images/Real/n01560419_4496.JPEG,0,Real,0,Tiny-GenImage,train,n01560419_4496.JPEG,data/train-00000-of-00014.parquet,96962,True,True,JPEG,JPEG,500,352,1.420455,RGB,3,96962,a5a071928d6df0ac43ea74550f57731823a5724ac7ddfe02b73bb957eeb592e7,
pilot_000449,data/raw/tiny-genimage/images/ADM/113_adm_128.PNG,1,ADM,1,Tiny-GenImage,train,113_adm_128.PNG,data/train-00000-of-00014.parquet,118431,True,True,PNG,PNG,256,256,1.0,RGBA,4,118431,a38cce5bf47bbfe308c21887a5320a25c3940ac84abf92dc8eef00dab692414f,unexpected_mode:RGBA
pilot_000450,data/raw/tiny-genimage/images/Real/n01601694_10746.JPEG,0,Real,0,Tiny-GenImage,train,n01601694_10746.JPEG,data/train-00000-of-00014.parquet,56791,True,True,JPEG,JPEG,600,450,1.333333,RGB,3,56791,e67cae6dc46c01fed2ee1f15c463ac8abc18ac6d040d39edc423274dbe2a6a3a,
pilot_000451,data/raw/tiny-genimage/images/BigGAN/017_biggan_00106.png,1,BigGAN,2,Tiny-GenImage,train,017_biggan_00106.png,data/train-00000-of-00014.parquet,28133,True,True,PNG,PNG,128,128,1.0,RGB,3,28133,31d091fb149f893a2cd10fb2631c33d384d97fe1ff6a12dec7dfa7aca0191ebb,
pilot_000452,data/raw/tiny-genimage/images/Real/n01592084_5268.JPEG,0,Real,0,Tiny-GenImage,train,n01592084_5268.JPEG,data/train-00000-of-00014.parquet,122834,True,True,JPEG,JPEG,500,357,1.40056,RGB,3,122834,b16c8961c3a0c18d0f3707add1f9b3ceaba6e93ee57eed685735a577c2489aed,
pilot_000453,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_026_glide_00079.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_026_glide_00079.png,data/train-00000-of-00014.parquet,97334,True,True,PNG,PNG,256,256,1.0,RGB,3,97334,c5ba624e870b78eae362b114faa6c8ea0bf7f9c2b572d4f10268988b90c91e9c,
pilot_000454,data/raw/tiny-genimage/images/Real/n01558993_12476.JPEG,0,Real,0,Tiny-GenImage,train,n01558993_12476.JPEG,data/train-00000-of-00014.parquet,195461,True,True,JPEG,JPEG,800,571,1.401051,RGB,3,195461,29c8d5e5a400beae8c9e8efefdf442043db0ea3b31789073349e431fe85fa5c6,
pilot_000455,data/raw/tiny-genimage/images/Midjourney/117_midjourney_63.png,1,Midjourney,4,Tiny-GenImage,train,117_midjourney_63.png,data/train-00000-of-00014.parquet,991897,True,True,PNG,PNG,1024,1024,1.0,RGB,3,991897,82d26a7bb30b15f622e4e1776c71991a4682b260012cdc1424bae02412f73084,
pilot_000456,data/raw/tiny-genimage/images/Real/n01537544_2965.JPEG,0,Real,0,Tiny-GenImage,train,n01537544_2965.JPEG,data/train-00000-of-00014.parquet,164210,True,True,JPEG,JPEG,500,478,1.046025,RGB,3,164210,f1700433e859d34479f4ae9df0f17e8fdc6b53fedf73f6868849378b2b5086cb,
pilot_000457,data/raw/tiny-genimage/images/SD15/017_sdv5_00118.png,1,SD15,6,Tiny-GenImage,train,017_sdv5_00118.png,data/train-00000-of-00014.parquet,485937,True,True,PNG,PNG,512,512,1.0,RGB,3,485937,d6a7a4094e22c52241b8f92da3679682d74a1da437a8ec8fd0d0b0f06d3ed0ce,
pilot_000458,data/raw/tiny-genimage/images/Real/n01531178_3156.JPEG,0,Real,0,Tiny-GenImage,train,n01531178_3156.JPEG,data/train-00000-of-00014.parquet,78787,True,True,JPEG,JPEG,486,576,0.84375,RGB,3,78787,6f58102d106d07247a4ba0edd7dc7b17b80623898d4718fceb7b66eab00a56dd,
pilot_000459,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_020_vqdm_00034.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_020_vqdm_00034.png,data/train-00000-of-00014.parquet,106002,True,True,PNG,PNG,256,256,1.0,RGB,3,106002,d26bc1f18a62a7d969496544adceb995a37931a8ae0b7e8c5671372fd183e663,
pilot_000460,data/raw/tiny-genimage/images/Real/n01614925_9763.JPEG,0,Real,0,Tiny-GenImage,train,n01614925_9763.JPEG,data/train-00000-of-00014.parquet,55432,True,True,JPEG,JPEG,500,378,1.322751,RGB,3,55432,d7e07b1810f51d40b17e5c3fe4263b81863df123e7b7550b025c24063d600737,
pilot_000461,data/raw/tiny-genimage/images/Wukong/116_wukong_image35.png,1,Wukong,8,Tiny-GenImage,train,116_wukong_image35.png,data/train-00000-of-00014.parquet,609205,True,True,PNG,PNG,512,512,1.0,RGB,3,609205,4f100bceba29ee5aedb4f6825434eac5096fccd088b6f586083ab8961dbd86a2,
pilot_000462,data/raw/tiny-genimage/images/Real/n01580077_10491.JPEG,0,Real,0,Tiny-GenImage,train,n01580077_10491.JPEG,data/train-00000-of-00014.parquet,89874,True,True,JPEG,JPEG,500,400,1.25,RGB,3,89874,d79a172e6c862d584abda815bb5b86e2af4b8d123bb13bc8650800044aaf7a9a,
pilot_000463,data/raw/tiny-genimage/images/ADM/113_adm_33.PNG,1,ADM,1,Tiny-GenImage,train,113_adm_33.PNG,data/train-00000-of-00014.parquet,87056,True,True,PNG,PNG,256,256,1.0,RGBA,4,87056,8cbed2d1c66858f5c78a47301beef6237eaff5d06247be29ebe860f4ca1456cb,unexpected_mode:RGBA
pilot_000464,data/raw/tiny-genimage/images/Real/n01601694_11580.JPEG,0,Real,0,Tiny-GenImage,train,n01601694_11580.JPEG,data/train-00000-of-00014.parquet,139815,True,True,JPEG,JPEG,500,354,1.412429,RGB,3,139815,7f9f2f765a2e7a733c99a56020d1ce84695ed122911c7b6e4c201639c615f253,
pilot_000465,data/raw/tiny-genimage/images/BigGAN/018_biggan_00140.png,1,BigGAN,2,Tiny-GenImage,train,018_biggan_00140.png,data/train-00000-of-00014.parquet,32845,True,True,PNG,PNG,128,128,1.0,RGB,3,32845,a921cfd3ccb408748006e86200e3fbf06b87a7819f6d56f60c3e6cde8b27bf9c,
pilot_000466,data/raw/tiny-genimage/images/Real/n01592084_7622.JPEG,0,Real,0,Tiny-GenImage,train,n01592084_7622.JPEG,data/train-00000-of-00014.parquet,117752,True,True,JPEG,JPEG,397,500,0.794,RGB,3,117752,bdf88ddf7d08652aaa851f6be987388482b399450b1b09e57d5a93d089f6c153,
pilot_000467,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_026_glide_00087.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_026_glide_00087.png,data/train-00000-of-00014.parquet,83434,True,True,PNG,PNG,256,256,1.0,RGB,3,83434,346e48b370d216fb8f8bcc01891b9e17d22fdf62f73cfd530e71047908667e37,
pilot_000468,data/raw/tiny-genimage/images/Real/n01558993_2527.JPEG,0,Real,0,Tiny-GenImage,train,n01558993_2527.JPEG,data/train-00000-of-00014.parquet,134375,True,True,JPEG,JPEG,500,492,1.01626,RGB,3,134375,da6a3447f6f30b8a94d98e0d8160bb2f5168c5f59a874d5d81022586373fbdb0,
pilot_000469,data/raw/tiny-genimage/images/Midjourney/117_midjourney_79.png,1,Midjourney,4,Tiny-GenImage,train,117_midjourney_79.png,data/train-00000-of-00014.parquet,883976,True,True,PNG,PNG,1024,1024,1.0,RGB,3,883976,a764d6b6183ab4de74c2a9a78f1ed873cbfaea6dc1413eb2e6d98ab2d1753e52,
pilot_000470,data/raw/tiny-genimage/images/Real/n01558993_13466.JPEG,0,Real,0,Tiny-GenImage,train,n01558993_13466.JPEG,data/train-00000-of-00014.parquet,116523,True,True,JPEG,JPEG,500,357,1.40056,RGB,3,116523,d4c3b4ad00d3734d30532f1b42efbbffa41144e51c08c1d3344cbfb9b41e9c91,
pilot_000471,data/raw/tiny-genimage/images/SD15/018_sdv5_00128.png,1,SD15,6,Tiny-GenImage,train,018_sdv5_00128.png,data/train-00000-of-00014.parquet,431267,True,True,PNG,PNG,512,512,1.0,RGB,3,431267,3ba159be1778b147c5201ac100ceb33484cfef0d9d25fc415ec858726f9a8730,
pilot_000472,data/raw/tiny-genimage/images/Real/n01531178_5430.JPEG,0,Real,0,Tiny-GenImage,train,n01531178_5430.JPEG,data/train-00000-of-00014.parquet,153626,True,True,JPEG,JPEG,500,450,1.111111,RGB,3,153626,5d97d7d55ac94aa2ee361301a08502c0c5c30fe9a5f3244fce55795074e08484,
pilot_000473,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_020_vqdm_00107.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_020_vqdm_00107.png,data/train-00000-of-00014.parquet,98035,True,True,PNG,PNG,256,256,1.0,RGB,3,98035,98df1f57ae1bfdabacbed35dcecb78a7aebb50be2e264f78fa7193f65fa0794d,
pilot_000474,data/raw/tiny-genimage/images/Real/n01616318_2219.JPEG,0,Real,0,Tiny-GenImage,train,n01616318_2219.JPEG,data/train-00000-of-00014.parquet,139527,True,True,JPEG,JPEG,500,357,1.40056,RGB,3,139527,0d4bc589ee2ef0dbc53a4978c5ea6358e21131fb3763698dabfdd80ad461ee84,
pilot_000475,data/raw/tiny-genimage/images/Wukong/117_wukong_image150.png,1,Wukong,8,Tiny-GenImage,train,117_wukong_image150.png,data/train-00000-of-00014.parquet,456539,True,True,PNG,PNG,512,512,1.0,RGB,3,456539,be8f49c4c73e7a152981135b4781d2a8832c45db2e7bcc96e2d4f41e624f4180,
pilot_000476,data/raw/tiny-genimage/images/Real/n01580077_21537.JPEG,0,Real,0,Tiny-GenImage,train,n01580077_21537.JPEG,data/train-00000-of-00014.parquet,91067,True,True,JPEG,JPEG,500,369,1.355014,RGB,3,91067,7ff912c367a21e9d6207141ee504b1b869986f011a305b13ec5b1c02732cf8ba,
pilot_000477,data/raw/tiny-genimage/images/ADM/113_adm_53.PNG,1,ADM,1,Tiny-GenImage,train,113_adm_53.PNG,data/train-00000-of-00014.parquet,105391,True,True,PNG,PNG,256,256,1.0,RGBA,4,105391,0f36ec3fddb25b7fccd24fb110ce7b670a84689ef4548033fe8912d37bdb5284,unexpected_mode:RGBA
pilot_000478,data/raw/tiny-genimage/images/Real/n01601694_1742.JPEG,0,Real,0,Tiny-GenImage,train,n01601694_1742.JPEG,data/train-00000-of-00014.parquet,18084,True,True,JPEG,JPEG,400,273,1.465201,RGB,3,18084,45d140fb22b232039d0a71ac0b0e1d19d2765d73524a797f83de719b45ef4903,
pilot_000479,data/raw/tiny-genimage/images/BigGAN/019_biggan_00154.png,1,BigGAN,2,Tiny-GenImage,train,019_biggan_00154.png,data/train-00000-of-00014.parquet,31255,True,True,PNG,PNG,128,128,1.0,RGB,3,31255,f32ef2509e96a494fb9fb31fea38273e3dcb7cfecdd9da7a4b98f6b392e33fda,
pilot_000480,data/raw/tiny-genimage/images/Real/n01601694_10596.JPEG,0,Real,0,Tiny-GenImage,train,n01601694_10596.JPEG,data/train-00000-of-00014.parquet,59273,True,True,JPEG,JPEG,480,354,1.355932,RGB,3,59273,f8af15894092e44ca0bffbc0475ef598a4eeb2159ea22ecf4ebb74b8a6722d7b,
pilot_000481,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_026_glide_00182.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_026_glide_00182.png,data/train-00000-of-00014.parquet,85553,True,True,PNG,PNG,256,256,1.0,RGB,3,85553,f422724cc9de3be6204edf104c3bdfdd1229c13103d53c549a050599d0c4ec88,
pilot_000482,data/raw/tiny-genimage/images/Real/n01560419_17484.JPEG,0,Real,0,Tiny-GenImage,train,n01560419_17484.JPEG,data/train-00000-of-00014.parquet,77812,True,True,JPEG,JPEG,281,500,0.562,RGB,3,77812,319afa75db9ed95f441fd4ddba3753e0fb0deb0cf11534079068d1be57670c4b,
pilot_000483,data/raw/tiny-genimage/images/Midjourney/117_midjourney_92.png,1,Midjourney,4,Tiny-GenImage,train,117_midjourney_92.png,data/train-00000-of-00014.parquet,823137,True,True,PNG,PNG,1024,1024,1.0,RGB,3,823137,3b931d41f7879e2245d4c180584236e2c9d90a41e1d81b45ef64e2d60a33c32e,
pilot_000484,data/raw/tiny-genimage/images/Real/n01580077_2793.JPEG,0,Real,0,Tiny-GenImage,train,n01580077_2793.JPEG,data/train-00000-of-00014.parquet,159299,True,True,JPEG,JPEG,500,441,1.133787,RGB,3,159299,9aebc817b0767e41c73bfb0113c01812de4c825369135a0dea4f0b075f14615e,
pilot_000485,data/raw/tiny-genimage/images/SD15/019_sdv5_00060.png,1,SD15,6,Tiny-GenImage,train,019_sdv5_00060.png,data/train-00000-of-00014.parquet,335943,True,True,PNG,PNG,512,512,1.0,RGB,3,335943,9c2a5b0ed2f88601909b7066778d52aae58b8b79545a67592d4695c9abd8a23a,
pilot_000486,data/raw/tiny-genimage/images/Real/n01531178_7863.JPEG,0,Real,0,Tiny-GenImage,train,n01531178_7863.JPEG,data/train-00000-of-00014.parquet,145155,True,True,JPEG,JPEG,500,347,1.440922,RGB,3,145155,bdc8f3e263f0985f2ca5c669062c1d371579fc6fb038a13fa43bd2279c633331,
pilot_000487,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_020_vqdm_00129.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_020_vqdm_00129.png,data/train-00000-of-00014.parquet,113422,True,True,PNG,PNG,256,256,1.0,RGB,3,113422,e37013508a7024f88d4e619cf780b840400a83a13b62a9e454a1d968310032f8,
pilot_000488,data/raw/tiny-genimage/images/Real/n01616318_23573.JPEG,0,Real,0,Tiny-GenImage,train,n01616318_23573.JPEG,data/train-00000-of-00014.parquet,175080,True,True,JPEG,JPEG,334,500,0.668,RGB,3,175080,6841e5d3bda789e8d09b6252d2162ba636926c2e3a161db360b3c4875acf5a45,
pilot_000489,data/raw/tiny-genimage/images/Wukong/118_wukong_image15.png,1,Wukong,8,Tiny-GenImage,train,118_wukong_image15.png,data/train-00000-of-00014.parquet,491477,True,True,PNG,PNG,512,512,1.0,RGB,3,491477,0f7d9c6b50e25f6f8fb35c297afc021bad73f0fa96a40d2e666bccf0d0f7be08,
pilot_000490,data/raw/tiny-genimage/images/Real/n01580077_2288.JPEG,0,Real,0,Tiny-GenImage,train,n01580077_2288.JPEG,data/train-00000-of-00014.parquet,139633,True,True,JPEG,JPEG,500,418,1.196172,RGB,3,139633,867c77720c2112d925ddf2f386f4e9e6093c144e38e23bedf9dd9ccdbbeaa987,
pilot_000491,data/raw/tiny-genimage/images/ADM/113_adm_75.PNG,1,ADM,1,Tiny-GenImage,train,113_adm_75.PNG,data/train-00000-of-00014.parquet,79165,True,True,PNG,PNG,256,256,1.0,RGBA,4,79165,a384df69d1443535caeb0673b7193291f3e067eb8ef0a34ab7fec2377fff81fe,unexpected_mode:RGBA
pilot_000492,data/raw/tiny-genimage/images/Real/n01601694_6514.JPEG,0,Real,0,Tiny-GenImage,train,n01601694_6514.JPEG,data/train-00000-of-00014.parquet,108502,True,True,JPEG,JPEG,800,656,1.219512,RGB,3,108502,b92425deb9e6726ca318824717ccf5a8ed36729d0c5b56003ae0eaa41e5c5d10,
pilot_000493,data/raw/tiny-genimage/images/BigGAN/020_biggan_00016.png,1,BigGAN,2,Tiny-GenImage,train,020_biggan_00016.png,data/train-00000-of-00014.parquet,34365,True,True,PNG,PNG,128,128,1.0,RGB,3,34365,54f858bf16d619a19ea4218240b70720d929766c6121ab645f215fa22a25c840,
pilot_000494,data/raw/tiny-genimage/images/Real/n01601694_22597.JPEG,0,Real,0,Tiny-GenImage,train,n01601694_22597.JPEG,data/train-00000-of-00014.parquet,112710,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,112710,ccab322b1257d527b1b4d966e2c5ba5987a5186b045bd7992f48660646e67e7e,
pilot_000495,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_027_glide_00062.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_027_glide_00062.png,data/train-00000-of-00014.parquet,64390,True,True,PNG,PNG,256,256,1.0,RGB,3,64390,a8f8e1efdbd7567d975dbd6d32050719e4121d48eef88fd545fe8788e214d0a8,
pilot_000496,data/raw/tiny-genimage/images/Real/n01560419_2113.JPEG,0,Real,0,Tiny-GenImage,train,n01560419_2113.JPEG,data/train-00000-of-00014.parquet,126121,True,True,JPEG,JPEG,500,425,1.176471,RGB,3,126121,f2e5d8b87cece377c5fe71d584e31b3899bc78a88baf259cfdc0c232cf2fe0c6,
pilot_000497,data/raw/tiny-genimage/images/Midjourney/118_midjourney_14.png,1,Midjourney,4,Tiny-GenImage,train,118_midjourney_14.png,data/train-00000-of-00014.parquet,932994,True,True,PNG,PNG,1024,1024,1.0,RGB,3,932994,6e51d257c7d843051a6888a231dffa7de0fd0c552e84a374d447c956db7c38e6,
pilot_000498,data/raw/tiny-genimage/images/Real/n01582220_2205.JPEG,0,Real,0,Tiny-GenImage,train,n01582220_2205.JPEG,data/train-00000-of-00014.parquet,142786,True,True,JPEG,JPEG,500,400,1.25,RGB,3,142786,a3c14c275a5eea7702144a31ee207ac5db457137e24e19ee2d1a7af610dc72d2,
pilot_000499,data/raw/tiny-genimage/images/SD15/019_sdv5_00074.png,1,SD15,6,Tiny-GenImage,train,019_sdv5_00074.png,data/train-00000-of-00014.parquet,357282,True,True,PNG,PNG,512,512,1.0,RGB,3,357282,fe23af1ff36335ae4f7e08a716d4ad8f76acf037617e990ac6a469579f0955c9,
pilot_000500,data/raw/tiny-genimage/images/Real/n01532829_16124.JPEG,0,Real,0,Tiny-GenImage,train,n01532829_16124.JPEG,data/train-00000-of-00014.parquet,114419,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,114419,79d1b02c49803dd334dec40546e80d8ae7ebba4f49cf55655f7c6adb5641de62,
pilot_000501,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_020_vqdm_00140.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_020_vqdm_00140.png,data/train-00000-of-00014.parquet,129806,True,True,PNG,PNG,256,256,1.0,RGB,3,129806,83c564c9bd11f8887366cc8942b4427269cf7cdfb6f3a8647ea5249e2bd1a8f6,
pilot_000502,data/raw/tiny-genimage/images/Real/n01622779_1561.JPEG,0,Real,0,Tiny-GenImage,train,n01622779_1561.JPEG,data/train-00000-of-00014.parquet,145904,True,True,JPEG,JPEG,500,339,1.474926,RGB,3,145904,05ef2dffec7c6a53aa14d5dba75df067ca7159e69ce1d903c674553b97b2c515,
pilot_000503,data/raw/tiny-genimage/images/Wukong/118_wukong_image53.png,1,Wukong,8,Tiny-GenImage,train,118_wukong_image53.png,data/train-00000-of-00014.parquet,458508,True,True,PNG,PNG,512,512,1.0,RGB,3,458508,1d6f752fe0cbee5d4886cc512929d33b1d9de510873ca3fbff88b71ea2479b3c,
pilot_000504,data/raw/tiny-genimage/images/Real/n01580077_2769.JPEG,0,Real,0,Tiny-GenImage,train,n01580077_2769.JPEG,data/train-00000-of-00014.parquet,162462,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,162462,2d23c10c08e8d1ad299431a7f147419b34f2160639827c4f17cf3f14bdf46eef,
pilot_000505,data/raw/tiny-genimage/images/ADM/114_adm_123.PNG,1,ADM,1,Tiny-GenImage,train,114_adm_123.PNG,data/train-00000-of-00014.parquet,128275,True,True,PNG,PNG,256,256,1.0,RGBA,4,128275,f1e04a6a37e36763b25d0d4f90e5d469b528cd2987a716684a8d77f485208e48,unexpected_mode:RGBA
pilot_000506,data/raw/tiny-genimage/images/Real/n01614925_1902.JPEG,0,Real,0,Tiny-GenImage,train,n01614925_1902.JPEG,data/train-00000-of-00014.parquet,194834,True,True,JPEG,JPEG,398,500,0.796,RGB,3,194834,418467d98f92c7919297aa59d68312c81c84fe056e26f4defed5d6b49c53e031,
pilot_000507,data/raw/tiny-genimage/images/BigGAN/020_biggan_00043.png,1,BigGAN,2,Tiny-GenImage,train,020_biggan_00043.png,data/train-00000-of-00014.parquet,32995,True,True,PNG,PNG,128,128,1.0,RGB,3,32995,bdb949600241f9797e764e1ef3fd0482e4393fbbadff6e162f67cd3eaefbd8ba,
pilot_000508,data/raw/tiny-genimage/images/Real/n01601694_6626.JPEG,0,Real,0,Tiny-GenImage,train,n01601694_6626.JPEG,data/train-00000-of-00014.parquet,155749,True,True,JPEG,JPEG,500,402,1.243781,RGB,3,155749,6317fd9aeb85c46724beafa57e13676a0facd83058f578278e5fedd9ef8ace7c,
pilot_000509,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_027_glide_00109.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_027_glide_00109.png,data/train-00000-of-00014.parquet,63230,True,True,PNG,PNG,256,256,1.0,RGB,3,63230,ec728197dc2cdb3697c8c7a7dba6e933edb6a22879ec01f0a808b468ee0ab460,
pilot_000510,data/raw/tiny-genimage/images/Real/n01560419_8465.JPEG,0,Real,0,Tiny-GenImage,train,n01560419_8465.JPEG,data/train-00000-of-00014.parquet,155144,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,155144,b7f453b2e7907db45a929858894867ef59d7ce18d3114ee6106e41f98f39d60e,
pilot_000511,data/raw/tiny-genimage/images/Midjourney/118_midjourney_21.png,1,Midjourney,4,Tiny-GenImage,train,118_midjourney_21.png,data/train-00000-of-00014.parquet,1413108,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1413108,b7ce967c05772254b36f946f661199a35031b0b6d7417300c8f1eadc3b260394,
pilot_000512,data/raw/tiny-genimage/images/Real/n01582220_34755.JPEG,0,Real,0,Tiny-GenImage,train,n01582220_34755.JPEG,data/train-00000-of-00014.parquet,167078,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,167078,97b094787cf5837e9be9f37ea2e4a2b4bf12eecfa1ddc057cc5767b5553d634d,
pilot_000513,data/raw/tiny-genimage/images/SD15/019_sdv5_00086.png,1,SD15,6,Tiny-GenImage,train,019_sdv5_00086.png,data/train-00000-of-00014.parquet,364719,True,True,PNG,PNG,512,512,1.0,RGB,3,364719,3f41fa09370ef1dca7a71c1e1c7ba5706c0dd0a38854a1bcae2e27940024a7bc,
pilot_000514,data/raw/tiny-genimage/images/Real/n01532829_23950.JPEG,0,Real,0,Tiny-GenImage,train,n01532829_23950.JPEG,data/train-00000-of-00014.parquet,109324,True,True,JPEG,JPEG,500,400,1.25,RGB,3,109324,5853e5f859b91f51bdc7570bd2c0ec6ad42aeb3ae0a56cf606758bddc8f2210d,
pilot_000515,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_021_vqdm_00107.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_021_vqdm_00107.png,data/train-00000-of-00014.parquet,115764,True,True,PNG,PNG,256,256,1.0,RGB,3,115764,1c9104c3f7c8c0d104a013e76cda855d40ef74074986d12b1058c8ce84f1e347,
pilot_000516,data/raw/tiny-genimage/images/Real/n01622779_4028.JPEG,0,Real,0,Tiny-GenImage,train,n01622779_4028.JPEG,data/train-00000-of-00014.parquet,127432,True,True,JPEG,JPEG,368,500,0.736,RGB,3,127432,c3abedb4693d363b5c52bdde6406ca2d453149843c85b52804b86b4e506da8b5,
pilot_000517,data/raw/tiny-genimage/images/Wukong/119_wukong_image1.png,1,Wukong,8,Tiny-GenImage,train,119_wukong_image1.png,data/train-00000-of-00014.parquet,501641,True,True,PNG,PNG,512,512,1.0,RGB,3,501641,5b52acd8b1632472b3637f4cc951edab9247b29505f13385177e76120a970275,
pilot_000518,data/raw/tiny-genimage/images/Real/n01580077_9805.JPEG,0,Real,0,Tiny-GenImage,train,n01580077_9805.JPEG,data/train-00000-of-00014.parquet,207592,True,True,JPEG,JPEG,500,439,1.138952,RGB,3,207592,2a5f7c40fc50c1e98dfffe206fc22abd648d2ac1fa85a68a9e7adf04dcd23959,
pilot_000519,data/raw/tiny-genimage/images/ADM/114_adm_157.PNG,1,ADM,1,Tiny-GenImage,train,114_adm_157.PNG,data/train-00000-of-00014.parquet,131327,True,True,PNG,PNG,256,256,1.0,RGBA,4,131327,1211a636387cdfd0c2ca205f30337d6ee5926cdaf8748a57fa1e45eab08c61fd,unexpected_mode:RGBA
pilot_000520,data/raw/tiny-genimage/images/Real/n01614925_48142.JPEG,0,Real,0,Tiny-GenImage,train,n01614925_48142.JPEG,data/train-00000-of-00014.parquet,65186,True,True,JPEG,JPEG,500,367,1.362398,RGB,3,65186,49a54579360f7196c2843819c6ccfdd3487853ab0cb0a1a1e535e6e0881f8a9e,
pilot_000521,data/raw/tiny-genimage/images/BigGAN/020_biggan_00109.png,1,BigGAN,2,Tiny-GenImage,train,020_biggan_00109.png,data/train-00000-of-00014.parquet,30565,True,True,PNG,PNG,128,128,1.0,RGB,3,30565,6703ab58a0f4940fb0748ca497412ce49ac23ba87d10dba6bfad705d20d1dbb7,
pilot_000522,data/raw/tiny-genimage/images/Real/n01608432_17038.JPEG,0,Real,0,Tiny-GenImage,train,n01608432_17038.JPEG,data/train-00000-of-00014.parquet,96996,True,True,JPEG,JPEG,500,376,1.329787,RGB,3,96996,d8c5d3e31d93378d269c3a3b11875f966fb5c96f98336a1300f6b0010314463c,
pilot_000523,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_028_glide_00091.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_028_glide_00091.png,data/train-00000-of-00014.parquet,92756,True,True,PNG,PNG,256,256,1.0,RGB,3,92756,fccd7b4bc19854559ea53a4a3220e7b197786d2206860460bf049222d58534fb,
pilot_000524,data/raw/tiny-genimage/images/Real/n01560419_9026.JPEG,0,Real,0,Tiny-GenImage,train,n01560419_9026.JPEG,data/train-00000-of-00014.parquet,125015,True,True,JPEG,JPEG,500,496,1.008065,RGB,3,125015,96af37b995f7e5c59f7d6486ebc1a1c27cc4e3f85c241d75fb72ae72f8f8e6eb,
pilot_000525,data/raw/tiny-genimage/images/Midjourney/118_midjourney_86.png,1,Midjourney,4,Tiny-GenImage,train,118_midjourney_86.png,data/train-00000-of-00014.parquet,749520,True,True,PNG,PNG,1024,1024,1.0,RGB,3,749520,c1cbab0f9ce1eed1396f4d2c4600b3417aa41365d3c373a69e056d30dd7e53c0,
pilot_000526,data/raw/tiny-genimage/images/Real/n01592084_16241.JPEG,0,Real,0,Tiny-GenImage,train,n01592084_16241.JPEG,data/train-00000-of-00014.parquet,125732,True,True,JPEG,JPEG,500,360,1.388889,RGB,3,125732,6f7562022f60505469ec4da74aa8891e3b8ab9ebd447e0335e9f6af3ea6de1ba,
