image_id,path,label,generator,original_filename,exact_sha256,phash,dhash,filename_imagenet_synset,filename_leading_index,filename_parse_note
pilot_000785,data/raw/tiny-genimage/images/ADM/120_adm_24.PNG,1,ADM,120_adm_24.PNG,ebcbcbde5cd6ee030803810d1ef90874ce2c51fc826d06605e71a9876812b6d2,e933d64a3d1d4866,8c8c1e3287d360a1,,120,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000786,data/raw/tiny-genimage/images/Real/n01644900_11296.JPEG,0,Real,n01644900_11296.JPEG,fbb7d3dd7480cf5247581291ca32e515ec1bb4b76310305caee0312e8044a0ff,c5eb383786cc3332,8a0ad1e2684a9094,n01644900,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000787,data/raw/tiny-genimage/images/BigGAN/030_biggan_00010.png,1,BigGAN,030_biggan_00010.png,f13a70f22f9885b7984890b0fba97a2f57021218d96f82a04db2b7831f24d4ad,966c3399463a98cf,e6d6a4e460b858cd,,30,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000788,data/raw/tiny-genimage/images/Real/n01644900_19178.JPEG,0,Real,n01644900_19178.JPEG,930b3d16c4f2e052a4de86b46a57eaa08d8e7bb35b3b00df6977b065573dd2d9,a16ad05184e2bfaf,08ab6fc5d61f0fb6,n01644900,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000789,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_036_glide_00010.png,1,GLIDE,GLIDE_1000_200_00_036_glide_00010.png,63d747ab70acae1169ce59bda8163b85c6cc28601c5d215cc695f53f6c01622c,9e40e17ec41bd22f,1903393c55393b67,,36,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000790,data/raw/tiny-genimage/images/Real/n01630670_4498.JPEG,0,Real,n01630670_4498.JPEG,a421430f70765161434449b4b761bd98b8ecabafc353409089ed1e829eb9eed4,a0df17a41b7ac613,39fde9399fa7aff1,n01630670,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000791,data/raw/tiny-genimage/images/Midjourney/124_midjourney_36.png,1,Midjourney,124_midjourney_36.png,7daa48fdaf57093a5a981a26e7ae22571503ae95377adf0ba4f669015e297e83,d67d4a1dca236970,28681428b46aee85,,124,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000792,data/raw/tiny-genimage/images/Real/n01630670_3412.JPEG,0,Real,n01630670_3412.JPEG,9d1e611fb03849b3418dea49f3bb736b90f902185266ff90048b39ba0d9c6375,a54c723c8f33689e,aa86936266079e9b,n01630670,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000793,data/raw/tiny-genimage/images/SD15/027_sdv5_00181.png,1,SD15,027_sdv5_00181.png,97a8dc7f00be82477af084e24f5c6df5a3720cd8f1115518fabd58fe7ff0ba63,e6e4dd8a49b49253,06060c0e092d6822,,27,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000794,data/raw/tiny-genimage/images/Real/n01614925_6719.JPEG,0,Real,n01614925_6719.JPEG,a6b56a8c91752ccf52ad4ff377a4377ead6d8e2fa6aa389f502874c374a35a65,a3cc9999926ea6e4,6952cecdca490bcc,n01614925,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000795,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_031_vqdm_00113.png,1,VQDM,VQDM_1000_200_00_031_vqdm_00113.png,1c9a381d2fa76c488ab1d3f03c7c4cff2289e7eb936c0196ae5187ef6a57c16b,8b803e5c6c555b9d,e3e3cbd3e3e14263,,31,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000796,data/raw/tiny-genimage/images/Real/n01667778_19244.JPEG,0,Real,n01667778_19244.JPEG,3d2a8f74900e61d00bae830410cba195a1f228b8514648dc5d1582247c803ba7,a18dce31da65568e,f6f3cf9f9f9f8f49,n01667778,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000797,data/raw/tiny-genimage/images/Wukong/129_wukong_image70.png,1,Wukong,129_wukong_image70.png,c90dc090ca3c509255cd88f092ad0bac6018934d892121474cd61b254fd82762,b89cc3619c1e63b5,ab422231b60b0f8a,,129,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000798,data/raw/tiny-genimage/images/Real/n01632777_23533.JPEG,0,Real,n01632777_23533.JPEG,aafc7cda52b1ef134e91525ee2f3f390221bb4ec10dcad35ffc63f6a8e06c6be,cc0733cf4ca6728d,46caa8f0f041cd97,n01632777,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000799,data/raw/tiny-genimage/images/ADM/122_adm_144.PNG,1,ADM,122_adm_144.PNG,f8eca3965064cad237a2befbdf7ca56901db61bd0ce927ba7cbca4f05b90600a,e8536c63852f5c78,c699b0cc99890f37,,122,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000800,data/raw/tiny-genimage/images/Real/n01644900_13678.JPEG,0,Real,n01644900_13678.JPEG,45d46ae2debe48e2474b056f8a812e6fccd8dce71064c40d4a40df0e12d564cd,92077d6bc294356d,f67df6f9d19e281c,n01644900,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000801,data/raw/tiny-genimage/images/BigGAN/030_biggan_00023.png,1,BigGAN,030_biggan_00023.png,5e39c879b0df89e0b9672de975709128c11e283e9c1f0668ab801f67104e5b3c,9048e3217c3fe39e,d2c8f030309a9cd4,,30,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000802,data/raw/tiny-genimage/images/Real/n01664065_11629.JPEG,0,Real,n01664065_11629.JPEG,511434dc72d0f08c7b0118b0c65971d7232a9c7ea098c794432d9f9035b80868,9e9425c8b59c599b,b4ecf17478f1614a,n01664065,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000803,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_036_glide_00067.png,1,GLIDE,GLIDE_1000_200_00_036_glide_00067.png,3677cb63bb81ea0118634cb175a6a68b37b44f2f2990d01fa7040babeaa2e0b4,9a1a927b39f026b6,7df8ed92b243c0ff,,36,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000804,data/raw/tiny-genimage/images/Real/n01630670_9293.JPEG,0,Real,n01630670_9293.JPEG,ca6d5663fbe1ffcb7e151c9a50449f23c61a8cfc4baddb61cdc40adb223b2e22,b766c472399a8663,8ca66733184cd0e2,n01630670,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000805,data/raw/tiny-genimage/images/Midjourney/126_midjourney_17.png,1,Midjourney,126_midjourney_17.png,a1b699057f477208c3503999c1ab6c5e8dfbf475f946211503bcc8d5352ff25c,fc98027fe86895c6,b37074332b2b0f8d,,126,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000806,data/raw/tiny-genimage/images/Real/n01630670_9678.JPEG,0,Real,n01630670_9678.JPEG,4005e5f2499581e5dcc8ba69d76df768a6c308f785a45a94af5363882ad4112f,d6e693d18492db4c,60404424a69888d0,n01630670,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000807,data/raw/tiny-genimage/images/SD15/028_sdv5_00066.png,1,SD15,028_sdv5_00066.png,196655170dbdc4b273913b4b4e48eac7298aca080b82827506f27e53dc008170,f5e605b23a6e9832,4ec60e231d390ed2,,28,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000808,data/raw/tiny-genimage/images/Real/n01616318_7047.JPEG,0,Real,n01616318_7047.JPEG,13f3ddee5fbd6ff4b7b36f05634253be403913505b5006b64596a02a09ce50aa,e0d987c679798691,7cc89b130fac8767,n01616318,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000809,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_032_vqdm_00000.png,1,VQDM,VQDM_1000_200_00_032_vqdm_00000.png,05eb651e48a741bd504cc073d4a41097e894deeb374f9a8570d42af969d3837d,ead19760cd39c2b1,d3268d3307851f4d,,32,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000810,data/raw/tiny-genimage/images/Real/n01667778_4145.JPEG,0,Real,n01667778_4145.JPEG,951693a66ccc125e0ce6426be9c09acd24b86bf776dafe5d931bf4b29b3955c5,fc1393f4249834b7,1859192326069100,n01667778,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000811,data/raw/tiny-genimage/images/Wukong/12_wukong_image155.png,1,Wukong,12_wukong_image155.png,720ab688c25116f5daa7bbd47b0e4e7c44b5dbe4952cea1c7900cc03d6777b23,c7338c369b45a65c,383863484d4c6273,,12,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000812,data/raw/tiny-genimage/images/Real/n01632777_6838.JPEG,0,Real,n01632777_6838.JPEG,62c21b7557df6e3ccc97ee264fe6f5f8b4ea36ebbff9d5480f955cc783daa420,e8899767ce2a70cc,eb92b333339e8eb0,n01632777,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000813,data/raw/tiny-genimage/images/ADM/122_adm_152.PNG,1,ADM,122_adm_152.PNG,d0dde20e4113a54bccf562dcc7f92d90e61d5d3fc0177e69db088ae5916f1ee6,e1666b53e6dc8125,4687c6244ed830c3,,122,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000814,data/raw/tiny-genimage/images/Real/n01644900_19.JPEG,0,Real,n01644900_19.JPEG,714f2b577c9eebdd4a3364c560f303bea790e7bf8be82207b37e00e633ba86b7,d629619649738779,44b07a78f06c0c12,n01644900,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000815,data/raw/tiny-genimage/images/BigGAN/030_biggan_00178.png,1,BigGAN,030_biggan_00178.png,3e51c2c141e256b1e4a177669626c43394e9128851112b21812bb50ae595dba3,c3303e8ee3781f07,8896c8c0c060e24d,,30,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000816,data/raw/tiny-genimage/images/Real/n01664065_14459.JPEG,0,Real,n01664065_14459.JPEG,33ad84adf9ef605707b8ecf9b10c477ad8ec2bd161f1ea33b2d0aee93130e2fc,bc63c194969fc8ca,4c8f1b2e2eb232c0,n01664065,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000817,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_038_glide_00050.png,1,GLIDE,GLIDE_1000_200_00_038_glide_00050.png,3b31283b4713d9b6ac92931e8394d0b2766ac0ba7c10b76ef5a9d8d441df8e9f,bd32894c46e7b2c3,b4191f0ef0ba52f2,,38,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000818,data/raw/tiny-genimage/images/Real/n01632458_219.JPEG,0,Real,n01632458_219.JPEG,89bcb7be3f6426ac24c2620658643b0f79b58256ef8728a94b1c2f2e7d9f19fb,ae6df690c24b0f8c,4b3663ebb5f42d25,n01632458,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000819,data/raw/tiny-genimage/images/Midjourney/126_midjourney_33.png,1,Midjourney,126_midjourney_33.png,b2924ab7810afb61124b676523d0f5741b89a8c2f1631ad2fb35178dcf46ff31,d5943d62ca6fc886,265cf0e2cc9a475a,,126,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000820,data/raw/tiny-genimage/images/Real/n01631663_17208.JPEG,0,Real,n01631663_17208.JPEG,0edc827f47af237a3f240d56bf8dfe2947eb71afc1fc2418edb1a27cd4a30ce9,beccb94db0714e12,b232690e6d670f1d,n01631663,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000821,data/raw/tiny-genimage/images/SD15/029_sdv5_00061.png,1,SD15,029_sdv5_00061.png,c6a5168931ed1a1f9c5ffcbbf776b3dc87dd04b7ea40d10a31892015e5a44128,fe01885d2fb062d7,2b43c80b60113015,,29,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000822,data/raw/tiny-genimage/images/Real/n01616318_8726.JPEG,0,Real,n01616318_8726.JPEG,a97a52949fca46daf9b664c0756cca88014074a7ccddc94f02220d2d506f48f3,e79ed8389961864e,062d47460f0f878f,n01616318,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000823,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_032_vqdm_00060.png,1,VQDM,VQDM_1000_200_00_032_vqdm_00060.png,6f160fb2d55e66dfbce4199011edb49522e771ee61cecd3c28f99a743e14a2c8,928f7a72cd29b0c5,02e8fcf2f0ac8910,,32,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000824,data/raw/tiny-genimage/images/Real/n01669191_13630.JPEG,0,Real,n01669191_13630.JPEG,9a45b19fa55189da7793a9a1cacd03f251d5018b469e84a802486601b4838302,aed1c01b916d726d,f8ec2727236767e6,n01669191,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000825,data/raw/tiny-genimage/images/Wukong/12_wukong_image73.png,1,Wukong,12_wukong_image73.png,e20fd8165608f86bf01c015e8dc653a0f547953f06338b9c440b3221920e1fab,836fce3e19f40398,c4c0d8dadaccd4d1,,12,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000826,data/raw/tiny-genimage/images/Real/n01644373_10586.JPEG,0,Real,n01644373_10586.JPEG,719d86103814cc8a364228d1a844edf1ecc1e42df092d5edd993724f49e7fce3,cb3e34c83735b603,3561f979f1f1f160,n01644373,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000827,data/raw/tiny-genimage/images/ADM/124_adm_186.PNG,1,ADM,124_adm_186.PNG,8188ccc251f438c8dff81bef209748f3250d66c39e4e05e47a9c711c070c85b9,f79e8c359a83d04c,7c3f89c80a1e0603,,124,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000828,data/raw/tiny-genimage/images/Real/n01644900_6826.JPEG,0,Real,n01644900_6826.JPEG,2c6ac97f02310266a4db85c4c1176449b030171e5f2853fbea911915c7753a8b,80f0c06dcdfe4de8,9e8ebf3e73776ed4,n01644900,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000829,data/raw/tiny-genimage/images/BigGAN/031_biggan_00049.png,1,BigGAN,031_biggan_00049.png,d71ac339caf5e3b04e361acef3aba89a81d443b0af21ebf0491274331c1519d2,996976615ae06be8,833473b8f372ac3c,,31,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000830,data/raw/tiny-genimage/images/Real/n01664065_15532.JPEG,0,Real,n01664065_15532.JPEG,7be1f56bf82f12e85d5e49cc8feae3274e34eebe73af611da5975870de1e129d,bd2adaedc8c140e6,313d0f030e86de9c,n01664065,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000831,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_039_glide_00002.png,1,GLIDE,GLIDE_1000_200_00_039_glide_00002.png,b56b23844b9154f45891333d0744382dac89264c1e3645b7333ba856d0d156ca,8c4e333bacc6447d,a65be0e433d30cb2,,39,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000832,data/raw/tiny-genimage/images/Real/n01632777_18723.JPEG,0,Real,n01632777_18723.JPEG,f45329af88d914c7915d8ba1ac586886a5b59e1f335aaab13599b3970c9dfd8a,d21b392c96dacad4,7953c1682cc793ae,n01632777,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000833,data/raw/tiny-genimage/images/Midjourney/126_midjourney_39.png,1,Midjourney,126_midjourney_39.png,36377bf3889115e2494ed8931af515bb2f27db3f7ad0f6fc7b6c537695e45cd4,e1ce9a61cf9036cc,00006443878f1ce0,,126,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000834,data/raw/tiny-genimage/images/Real/n01631663_7605.JPEG,0,Real,n01631663_7605.JPEG,e0e9c9eb4b73989d5ae54c3c4f49057649e9640a53ad77affb47b11500d456f8,a958dc63f7312b0c,1031338e0f5bb378,n01631663,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000835,data/raw/tiny-genimage/images/SD15/029_sdv5_00107.png,1,SD15,029_sdv5_00107.png,95266e1809910479a40387a87e06e6be1ddf90d54eb075b6e6407da2c452f959,aca5c01bb4f26b27,6cf2c70c3733e8a5,,29,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000836,data/raw/tiny-genimage/images/Real/n01622779_1196.JPEG,0,Real,n01622779_1196.JPEG,8abf4f0de4d9ca980eb2a017fe1859a15450ac7769200ed05814288b58503bbf,c8273f3f34393832,64e2b290a0b1c1a1,n01622779,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000837,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_032_vqdm_00124.png,1,VQDM,VQDM_1000_200_00_032_vqdm_00124.png,d2cbe979fadf45056d024e0cf20de7c4f15b7887d2405a0318efe65e8766e687,8280fafc0216fdfa,9593baecf92a0d4d,,32,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000838,data/raw/tiny-genimage/images/Real/n01669191_2117.JPEG,0,Real,n01669191_2117.JPEG,d73c994a148159eec0a46251ef8b47a9537271129c0725f6ea8015d9a581aea8,be41f0939e5a9235,5c969761770d2b35,n01669191,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000839,data/raw/tiny-genimage/images/Wukong/130_wukong_image29.png,1,Wukong,130_wukong_image29.png,965c1d7ee84d2f83f150f29dddec46cdeb9f55e70b5e0da76526eabfb2a69c51,d545aa0af8f6a70c,19ea6658b0ec2cb2,,130,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000840,data/raw/tiny-genimage/images/Real/n01644373_3619.JPEG,0,Real,n01644373_3619.JPEG,ca3a34491edddb537e92d4b62a8c931078c973b333f1d0ff4b5fdc0717f47797,995c1907cac7a6e6,f03034d8c74a1c1b,n01644373,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000841,data/raw/tiny-genimage/images/ADM/124_adm_61.PNG,1,ADM,124_adm_61.PNG,ff956d857773c0a2618d7490aa098b0ec39afc7da85fb35852b720607519f846,b5f8b2932943895e,1d1e23131cce6c3f,,124,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000842,data/raw/tiny-genimage/images/Real/n01644900_8695.JPEG,0,Real,n01644900_8695.JPEG,f85f00b805bf8c7f07e0db58b9d00b85268bb05fb90c3bfa19c42463d1020450,9dc17589aa1f41d9,d3acd86533d8741c,n01644900,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000843,data/raw/tiny-genimage/images/BigGAN/031_biggan_00070.png,1,BigGAN,031_biggan_00070.png,56af36c66132e3d9b23b52d195b29d1b4652cf255fc024a7ef74fb34e21c9e46,b1c9c266cf316dc1,e194163e1f0e8e6b,,31,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000844,data/raw/tiny-genimage/images/Real/n01664065_21235.JPEG,0,Real,n01664065_21235.JPEG,2514abd9f8bcda5b7c7f2fa25156b4a941a6556a878a53a7825066b8f9eaa959,ab4a4127d4d76cd1,d3d30b2d3d6f5e96,n01664065,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000845,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_039_glide_00070.png,1,GLIDE,GLIDE_1000_200_00_039_glide_00070.png,9f8d5dc428689dcd86ca5e20bf2b593b2c5fce5cec9d27785c3e0bd62dc0da37,b55d1232685a7e39,bcf43233161e9cef,,39,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000846,data/raw/tiny-genimage/images/Real/n01641577_256.JPEG,0,Real,n01641577_256.JPEG,3878df73a7480fcf7076e39d8a418f7774676d539475417f828657109b39e622,9d1dbc20c1cb7a5a,7e7670525e6e7370,n01641577,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000847,data/raw/tiny-genimage/images/Midjourney/128_midjourney_63.png,1,Midjourney,128_midjourney_63.png,b249bd6d5196d142332d952e1aa3d523df4a6a4c4a64f59094a9dea0ad49b53a,95e2cc5c634c9c6b,b4949cce4e3474f2,,128,Leading integer parsed from original filename; may be a class index but is not an official source ID.
