source_image_id,source_path,split,label,true_label,generator,condition,severity,output_path,output_format,width,height,display_canvas_size,display_image_size,jpeg_quality,jpeg_subsampling,canvas_rgb,final_resize_method
pilot_000712,data/processed/controlled_v1/images/Real/pilot_000712.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000712.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000713,data/processed/controlled_v1/images/Wukong/pilot_000713.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000713.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000714,data/processed/controlled_v1/images/Real/pilot_000714.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000714.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000721,data/processed/controlled_v1/images/Midjourney/pilot_000721.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000721.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000725,data/processed/controlled_v1/images/VQDM/pilot_000725.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000725.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000727,data/processed/controlled_v1/images/Wukong/pilot_000727.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000727.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000735,data/processed/controlled_v1/images/Midjourney/pilot_000735.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000735.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000738,data/processed/controlled_v1/images/Real/pilot_000738.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000738.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000739,data/processed/controlled_v1/images/VQDM/pilot_000739.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000739.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000741,data/processed/controlled_v1/images/Wukong/pilot_000741.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000741.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000744,data/processed/controlled_v1/images/Real/pilot_000744.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000744.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000746,data/processed/controlled_v1/images/Real/pilot_000746.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000746.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000749,data/processed/controlled_v1/images/Midjourney/pilot_000749.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000749.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000753,data/processed/controlled_v1/images/VQDM/pilot_000753.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000753.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000755,data/processed/controlled_v1/images/Wukong/pilot_000755.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000755.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000756,data/processed/controlled_v1/images/Real/pilot_000756.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000756.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000758,data/processed/controlled_v1/images/Real/pilot_000758.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000758.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000763,data/processed/controlled_v1/images/Midjourney/pilot_000763.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000763.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000767,data/processed/controlled_v1/images/VQDM/pilot_000767.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000767.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000768,data/processed/controlled_v1/images/Real/pilot_000768.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000768.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000769,data/processed/controlled_v1/images/Wukong/pilot_000769.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000769.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000770,data/processed/controlled_v1/images/Real/pilot_000770.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000770.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000772,data/processed/controlled_v1/images/Real/pilot_000772.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000772.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000774,data/processed/controlled_v1/images/Real/pilot_000774.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000774.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000776,data/processed/controlled_v1/images/Real/pilot_000776.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000776.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000777,data/processed/controlled_v1/images/Midjourney/pilot_000777.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000777.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000778,data/processed/controlled_v1/images/Real/pilot_000778.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000778.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000781,data/processed/controlled_v1/images/VQDM/pilot_000781.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000781.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000782,data/processed/controlled_v1/images/Real/pilot_000782.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000782.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000783,data/processed/controlled_v1/images/Wukong/pilot_000783.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000783.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000784,data/processed/controlled_v1/images/Real/pilot_000784.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000784.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000790,data/processed/controlled_v1/images/Real/pilot_000790.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000790.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000791,data/processed/controlled_v1/images/Midjourney/pilot_000791.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000791.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000792,data/processed/controlled_v1/images/Real/pilot_000792.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000792.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000794,data/processed/controlled_v1/images/Real/pilot_000794.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000794.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000795,data/processed/controlled_v1/images/VQDM/pilot_000795.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000795.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000797,data/processed/controlled_v1/images/Wukong/pilot_000797.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000797.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000798,data/processed/controlled_v1/images/Real/pilot_000798.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000798.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000800,data/processed/controlled_v1/images/Real/pilot_000800.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000800.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000802,data/processed/controlled_v1/images/Real/pilot_000802.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000802.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000804,data/processed/controlled_v1/images/Real/pilot_000804.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000804.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000805,data/processed/controlled_v1/images/Midjourney/pilot_000805.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000805.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000806,data/processed/controlled_v1/images/Real/pilot_000806.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000806.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000808,data/processed/controlled_v1/images/Real/pilot_000808.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000808.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000809,data/processed/controlled_v1/images/VQDM/pilot_000809.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000809.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000811,data/processed/controlled_v1/images/Wukong/pilot_000811.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000811.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000812,data/processed/controlled_v1/images/Real/pilot_000812.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000812.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000814,data/processed/controlled_v1/images/Real/pilot_000814.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000814.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000819,data/processed/controlled_v1/images/Midjourney/pilot_000819.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000819.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000823,data/processed/controlled_v1/images/VQDM/pilot_000823.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000823.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000824,data/processed/controlled_v1/images/Real/pilot_000824.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000824.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000825,data/processed/controlled_v1/images/Wukong/pilot_000825.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000825.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000833,data/processed/controlled_v1/images/Midjourney/pilot_000833.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000833.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000834,data/processed/controlled_v1/images/Real/pilot_000834.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000834.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000836,data/processed/controlled_v1/images/Real/pilot_000836.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000836.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000837,data/processed/controlled_v1/images/VQDM/pilot_000837.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000837.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000839,data/processed/controlled_v1/images/Wukong/pilot_000839.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000839.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000847,data/processed/controlled_v1/images/Midjourney/pilot_000847.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000847.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000851,data/processed/controlled_v1/images/VQDM/pilot_000851.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000851.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000853,data/processed/controlled_v1/images/Wukong/pilot_000853.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000853.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000861,data/processed/controlled_v1/images/Midjourney/pilot_000861.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000861.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000862,data/processed/controlled_v1/images/Real/pilot_000862.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000862.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000865,data/processed/controlled_v1/images/VQDM/pilot_000865.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000865.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000867,data/processed/controlled_v1/images/Wukong/pilot_000867.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000867.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000868,data/processed/controlled_v1/images/Real/pilot_000868.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000868.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000874,data/processed/controlled_v1/images/Real/pilot_000874.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000874.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000875,data/processed/controlled_v1/images/Midjourney/pilot_000875.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000875.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000879,data/processed/controlled_v1/images/VQDM/pilot_000879.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000879.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000881,data/processed/controlled_v1/images/Wukong/pilot_000881.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000881.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000882,data/processed/controlled_v1/images/Real/pilot_000882.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000882.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000886,data/processed/controlled_v1/images/Real/pilot_000886.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000886.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000888,data/processed/controlled_v1/images/Real/pilot_000888.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000888.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000889,data/processed/controlled_v1/images/Midjourney/pilot_000889.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000889.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000893,data/processed/controlled_v1/images/VQDM/pilot_000893.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000893.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000895,data/processed/controlled_v1/images/Wukong/pilot_000895.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000895.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000896,data/processed/controlled_v1/images/Real/pilot_000896.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000896.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000898,data/processed/controlled_v1/images/Real/pilot_000898.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000898.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000903,data/processed/controlled_v1/images/Midjourney/pilot_000903.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000903.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000904,data/processed/controlled_v1/images/Real/pilot_000904.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000904.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000907,data/processed/controlled_v1/images/VQDM/pilot_000907.jpg,unseen_test,1,1,VQDM,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000907.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000908,data/processed/controlled_v1/images/Real/pilot_000908.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000908.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000909,data/processed/controlled_v1/images/Wukong/pilot_000909.jpg,unseen_test,1,1,Wukong,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000909.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000910,data/processed/controlled_v1/images/Real/pilot_000910.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000910.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000912,data/processed/controlled_v1/images/Real/pilot_000912.jpg,unseen_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000912.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000917,data/processed/controlled_v1/images/Midjourney/pilot_000917.jpg,unseen_test,1,1,Midjourney,screenshot_mild,mild,data/processed/screenshot_v1/unseen_test/screenshot_mild/pilot_000917.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
