image_id,binary_label,source_dataset,real_domain,generator_id,prompt_group,embedding_row,fold_1_role,fold_2_role,fold_3_role,fold_4_role,path
QWEN_0451_FLUX2_max,1,Qwen,,qwen::FLUX.2_max,qwen_prompt::451,3333,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2_max/000451_077ff2e4.jpg
QWEN_0451_FLUX2_pro,1,Qwen,,qwen::FLUX.2-pro,qwen_prompt::451,3334,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2-pro/000451_6a43e46d.png
QWEN_0451_GLM_Image,1,Qwen,,qwen::GLM-Image,qwen_prompt::451,3335,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GLM-Image/000451_3518f683.jpg
QWEN_0451_GPT_Image_1,1,Qwen,,qwen::GPT-Image-1,qwen_prompt::451,3336,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1/000451_3ef17601.png
QWEN_0451_GPT_Image_15,1,Qwen,,qwen::GPT-Image-1.5,qwen_prompt::451,3337,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1.5/000451_4d66a65a.png
QWEN_0451_HunyuanImage_30,1,Qwen,,qwen::HunyuanImage-3.0,qwen_prompt::451,3338,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/HunyuanImage-3.0/000451_77d208a0.png
QWEN_0451_Imagen_40,1,Qwen,,qwen::Imagen-4.0,qwen_prompt::451,3339,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0/000451_89c6b971.png
QWEN_0451_Imagen_40_Ultra,1,Qwen,,qwen::Imagen-4.0-Ultra,qwen_prompt::451,3340,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000451_7a0f05f7.png
QWEN_0451_Qwen_Image,1,Qwen,,qwen::Qwen-Image,qwen_prompt::451,3341,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Qwen-Image/000451_b1eae204.jpg
QWEN_0451_Qwen_Image_20_pro,1,Qwen,,qwen::Qwen-Image-2.0-pro,qwen_prompt::451,3342,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000451_3a657911.png
QWEN_0451_Qwen_Image_2512,1,Qwen,,qwen::Qwen-Image-2512,qwen_prompt::451,3343,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Qwen-Image-2512/000451_36b3794e.jpg
QWEN_0451_Seedream_40,1,Qwen,,qwen::Seedream-4.0,qwen_prompt::451,3344,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Seedream-4.0/000451_d2448342.jpg
QWEN_0451_Seedream_45,1,Qwen,,qwen::Seedream-4.5,qwen_prompt::451,3345,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Seedream-4.5/000451_acda792b.jpg
QWEN_0451_Seedream_50,1,Qwen,,qwen::Seedream-5.0,qwen_prompt::451,3346,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Seedream-5.0/000451_2bfdef00.jpg
QWEN_0451_gpt_image_2,1,Qwen,,qwen::gpt-image-2,qwen_prompt::451,3347,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/gpt-image-2/000451_8f7d4f68.png
QWEN_0451_kling_v2_1,1,Qwen,,qwen::kling_v2_1,qwen_prompt::451,3348,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/kling_v2_1/000451_3b38c151.jpg
QWEN_0451_nano_banana_20,1,Qwen,,qwen::nano-banana-2.0,qwen_prompt::451,3349,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/nano-banana-2.0/000451_2de8d814.jpg
QWEN_0451_nano_banana_pro,1,Qwen,,qwen::nano-banana-pro,qwen_prompt::451,3350,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/nano-banana-pro/000451_fb8ce1c4.png
QWEN_0456_FLUX2_max,1,Qwen,,qwen::FLUX.2_max,qwen_prompt::456,3351,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2_max/000456_de3f3f9f.jpg
QWEN_0456_FLUX2_pro,1,Qwen,,qwen::FLUX.2-pro,qwen_prompt::456,3352,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2-pro/000456_02f76d82.png
QWEN_0456_GLM_Image,1,Qwen,,qwen::GLM-Image,qwen_prompt::456,3353,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GLM-Image/000456_b7d096fa.jpg
QWEN_0456_GPT_Image_1,1,Qwen,,qwen::GPT-Image-1,qwen_prompt::456,3354,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1/000456_1fed3542.png
QWEN_0456_GPT_Image_15,1,Qwen,,qwen::GPT-Image-1.5,qwen_prompt::456,3355,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1.5/000456_62079530.png
QWEN_0456_HunyuanImage_30,1,Qwen,,qwen::HunyuanImage-3.0,qwen_prompt::456,3356,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/HunyuanImage-3.0/000456_14260cd4.png
QWEN_0456_Imagen_40,1,Qwen,,qwen::Imagen-4.0,qwen_prompt::456,3357,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0/000456_39831ee0.png
QWEN_0456_Imagen_40_Ultra,1,Qwen,,qwen::Imagen-4.0-Ultra,qwen_prompt::456,3358,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000456_5499c2a3.png
QWEN_0456_Qwen_Image,1,Qwen,,qwen::Qwen-Image,qwen_prompt::456,3359,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Qwen-Image/000456_fe8a4260.jpg
QWEN_0456_Qwen_Image_20_pro,1,Qwen,,qwen::Qwen-Image-2.0-pro,qwen_prompt::456,3360,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000456_aaa9293d.png
QWEN_0456_Qwen_Image_2512,1,Qwen,,qwen::Qwen-Image-2512,qwen_prompt::456,3361,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Qwen-Image-2512/000456_2a79fc10.jpg
QWEN_0456_Seedream_40,1,Qwen,,qwen::Seedream-4.0,qwen_prompt::456,3362,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Seedream-4.0/000456_ce34f541.jpg
QWEN_0456_Seedream_45,1,Qwen,,qwen::Seedream-4.5,qwen_prompt::456,3363,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Seedream-4.5/000456_0f483a6b.jpg
QWEN_0456_Seedream_50,1,Qwen,,qwen::Seedream-5.0,qwen_prompt::456,3364,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Seedream-5.0/000456_bf7e3d9a.jpg
QWEN_0456_gpt_image_2,1,Qwen,,qwen::gpt-image-2,qwen_prompt::456,3365,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/gpt-image-2/000456_97d19701.png
QWEN_0456_kling_v2_1,1,Qwen,,qwen::kling_v2_1,qwen_prompt::456,3366,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/kling_v2_1/000456_1a771944.jpg
QWEN_0456_nano_banana_20,1,Qwen,,qwen::nano-banana-2.0,qwen_prompt::456,3367,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/nano-banana-2.0/000456_7f0074db.jpg
QWEN_0456_nano_banana_pro,1,Qwen,,qwen::nano-banana-pro,qwen_prompt::456,3368,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/nano-banana-pro/000456_242acd9b.png
QWEN_0461_FLUX2_max,1,Qwen,,qwen::FLUX.2_max,qwen_prompt::461,3369,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2_max/000461_f914aa27.jpg
QWEN_0461_FLUX2_pro,1,Qwen,,qwen::FLUX.2-pro,qwen_prompt::461,3370,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2-pro/000461_828810d7.png
QWEN_0461_GLM_Image,1,Qwen,,qwen::GLM-Image,qwen_prompt::461,3371,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GLM-Image/000461_07a11fc2.jpg
QWEN_0461_GPT_Image_1,1,Qwen,,qwen::GPT-Image-1,qwen_prompt::461,3372,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1/000461_cb025059.png
QWEN_0461_GPT_Image_15,1,Qwen,,qwen::GPT-Image-1.5,qwen_prompt::461,3373,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1.5/000461_745ac40c.png
QWEN_0461_HunyuanImage_30,1,Qwen,,qwen::HunyuanImage-3.0,qwen_prompt::461,3374,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/HunyuanImage-3.0/000461_7da7829e.png
QWEN_0461_Imagen_40,1,Qwen,,qwen::Imagen-4.0,qwen_prompt::461,3375,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0/000461_13a90bfc.png
QWEN_0461_Imagen_40_Ultra,1,Qwen,,qwen::Imagen-4.0-Ultra,qwen_prompt::461,3376,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000461_bcdfe34f.png
QWEN_0461_Qwen_Image,1,Qwen,,qwen::Qwen-Image,qwen_prompt::461,3377,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Qwen-Image/000461_9d4debd9.jpg
QWEN_0461_Qwen_Image_20_pro,1,Qwen,,qwen::Qwen-Image-2.0-pro,qwen_prompt::461,3378,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000461_3480d72c.png
QWEN_0461_Qwen_Image_2512,1,Qwen,,qwen::Qwen-Image-2512,qwen_prompt::461,3379,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Qwen-Image-2512/000461_887fae51.jpg
QWEN_0461_Seedream_40,1,Qwen,,qwen::Seedream-4.0,qwen_prompt::461,3380,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Seedream-4.0/000461_b7cdf9fd.jpg
QWEN_0461_Seedream_45,1,Qwen,,qwen::Seedream-4.5,qwen_prompt::461,3381,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Seedream-4.5/000461_34e8a1ec.jpg
QWEN_0461_Seedream_50,1,Qwen,,qwen::Seedream-5.0,qwen_prompt::461,3382,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Seedream-5.0/000461_fe364f02.jpg
QWEN_0461_gpt_image_2,1,Qwen,,qwen::gpt-image-2,qwen_prompt::461,3383,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/gpt-image-2/000461_ab5a342e.png
QWEN_0461_kling_v2_1,1,Qwen,,qwen::kling_v2_1,qwen_prompt::461,3384,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/kling_v2_1/000461_8aec796d.jpg
QWEN_0461_nano_banana_20,1,Qwen,,qwen::nano-banana-2.0,qwen_prompt::461,3385,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/nano-banana-2.0/000461_8006dd72.jpg
QWEN_0461_nano_banana_pro,1,Qwen,,qwen::nano-banana-pro,qwen_prompt::461,3386,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/nano-banana-pro/000461_85ac7a4d.png
QWEN_0465_FLUX2_max,1,Qwen,,qwen::FLUX.2_max,qwen_prompt::465,3387,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2_max/000465_52d94d06.jpg
QWEN_0465_FLUX2_pro,1,Qwen,,qwen::FLUX.2-pro,qwen_prompt::465,3388,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2-pro/000465_82dff3ab.png
QWEN_0465_GLM_Image,1,Qwen,,qwen::GLM-Image,qwen_prompt::465,3389,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GLM-Image/000465_9daa85f1.jpg
QWEN_0465_GPT_Image_1,1,Qwen,,qwen::GPT-Image-1,qwen_prompt::465,3390,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1/000465_db4990ed.png
QWEN_0465_GPT_Image_15,1,Qwen,,qwen::GPT-Image-1.5,qwen_prompt::465,3391,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1.5/000465_686abd03.png
QWEN_0465_HunyuanImage_30,1,Qwen,,qwen::HunyuanImage-3.0,qwen_prompt::465,3392,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/HunyuanImage-3.0/000465_8c29433d.png
QWEN_0465_Imagen_40,1,Qwen,,qwen::Imagen-4.0,qwen_prompt::465,3393,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0/000465_6899e641.png
QWEN_0465_Imagen_40_Ultra,1,Qwen,,qwen::Imagen-4.0-Ultra,qwen_prompt::465,3394,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000465_9c3decf0.png
QWEN_0465_Qwen_Image,1,Qwen,,qwen::Qwen-Image,qwen_prompt::465,3395,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Qwen-Image/000465_d372d5c1.jpg
QWEN_0465_Qwen_Image_20_pro,1,Qwen,,qwen::Qwen-Image-2.0-pro,qwen_prompt::465,3396,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000465_4558d298.png
QWEN_0465_Qwen_Image_2512,1,Qwen,,qwen::Qwen-Image-2512,qwen_prompt::465,3397,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Qwen-Image-2512/000465_e85ba3dc.jpg
QWEN_0465_Seedream_40,1,Qwen,,qwen::Seedream-4.0,qwen_prompt::465,3398,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Seedream-4.0/000465_cbea42cc.jpg
QWEN_0465_Seedream_45,1,Qwen,,qwen::Seedream-4.5,qwen_prompt::465,3399,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Seedream-4.5/000465_dfc4eee0.jpg
QWEN_0465_Seedream_50,1,Qwen,,qwen::Seedream-5.0,qwen_prompt::465,3400,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Seedream-5.0/000465_64d95648.jpg
QWEN_0465_gpt_image_2,1,Qwen,,qwen::gpt-image-2,qwen_prompt::465,3401,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/gpt-image-2/000465_49ec3564.png
QWEN_0465_kling_v2_1,1,Qwen,,qwen::kling_v2_1,qwen_prompt::465,3402,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/kling_v2_1/000465_9cc288f9.jpg
QWEN_0465_nano_banana_20,1,Qwen,,qwen::nano-banana-2.0,qwen_prompt::465,3403,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/nano-banana-2.0/000465_2c38fdcb.jpg
QWEN_0465_nano_banana_pro,1,Qwen,,qwen::nano-banana-pro,qwen_prompt::465,3404,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/nano-banana-pro/000465_4a8dc393.png
QWEN_0471_FLUX2_max,1,Qwen,,qwen::FLUX.2_max,qwen_prompt::471,3405,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2_max/000471_ab2f5aa9.jpg
QWEN_0471_FLUX2_pro,1,Qwen,,qwen::FLUX.2-pro,qwen_prompt::471,3406,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2-pro/000471_288d815e.png
QWEN_0471_GLM_Image,1,Qwen,,qwen::GLM-Image,qwen_prompt::471,3407,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GLM-Image/000471_112fc745.jpg
QWEN_0471_GPT_Image_1,1,Qwen,,qwen::GPT-Image-1,qwen_prompt::471,3408,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1/000471_1f427981.png
QWEN_0471_GPT_Image_15,1,Qwen,,qwen::GPT-Image-1.5,qwen_prompt::471,3409,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1.5/000471_66781967.png
QWEN_0471_HunyuanImage_30,1,Qwen,,qwen::HunyuanImage-3.0,qwen_prompt::471,3410,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/HunyuanImage-3.0/000471_7d165641.png
QWEN_0471_Imagen_40,1,Qwen,,qwen::Imagen-4.0,qwen_prompt::471,3411,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0/000471_5d16b504.png
QWEN_0471_Imagen_40_Ultra,1,Qwen,,qwen::Imagen-4.0-Ultra,qwen_prompt::471,3412,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000471_fef830a4.png
QWEN_0471_Qwen_Image,1,Qwen,,qwen::Qwen-Image,qwen_prompt::471,3413,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Qwen-Image/000471_aff3acac.jpg
QWEN_0471_Qwen_Image_20_pro,1,Qwen,,qwen::Qwen-Image-2.0-pro,qwen_prompt::471,3414,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000471_3ca3bac6.png
QWEN_0471_Qwen_Image_2512,1,Qwen,,qwen::Qwen-Image-2512,qwen_prompt::471,3415,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Qwen-Image-2512/000471_e568687e.jpg
QWEN_0471_Seedream_40,1,Qwen,,qwen::Seedream-4.0,qwen_prompt::471,3416,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Seedream-4.0/000471_a891360a.jpg
QWEN_0471_Seedream_45,1,Qwen,,qwen::Seedream-4.5,qwen_prompt::471,3417,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/Seedream-4.5/000471_73f3d9f3.jpg
QWEN_0471_Seedream_50,1,Qwen,,qwen::Seedream-5.0,qwen_prompt::471,3418,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Seedream-5.0/000471_04275e5d.jpg
QWEN_0471_gpt_image_2,1,Qwen,,qwen::gpt-image-2,qwen_prompt::471,3419,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/gpt-image-2/000471_faf4f5c5.png
QWEN_0471_kling_v2_1,1,Qwen,,qwen::kling_v2_1,qwen_prompt::471,3420,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/kling_v2_1/000471_acff7a61.jpg
QWEN_0471_nano_banana_20,1,Qwen,,qwen::nano-banana-2.0,qwen_prompt::471,3421,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/nano-banana-2.0/000471_e87537dd.png
QWEN_0471_nano_banana_pro,1,Qwen,,qwen::nano-banana-pro,qwen_prompt::471,3422,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/nano-banana-pro/000471_58ac3ef6.png
QWEN_0476_FLUX2_max,1,Qwen,,qwen::FLUX.2_max,qwen_prompt::476,3423,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2_max/000476_0d24ef4d.jpg
QWEN_0476_FLUX2_pro,1,Qwen,,qwen::FLUX.2-pro,qwen_prompt::476,3424,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/FLUX.2-pro/000476_db0b238d.png
QWEN_0476_GLM_Image,1,Qwen,,qwen::GLM-Image,qwen_prompt::476,3425,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GLM-Image/000476_c371fe93.jpg
QWEN_0476_GPT_Image_1,1,Qwen,,qwen::GPT-Image-1,qwen_prompt::476,3426,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1/000476_27addc35.png
QWEN_0476_GPT_Image_15,1,Qwen,,qwen::GPT-Image-1.5,qwen_prompt::476,3427,HOLDOUT_VALIDATION,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/GPT-Image-1.5/000476_afb453c9.png
QWEN_0476_HunyuanImage_30,1,Qwen,,qwen::HunyuanImage-3.0,qwen_prompt::476,3428,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,PROMPT_BLOCKED,data/external_v2/public/qwen/images/HunyuanImage-3.0/000476_486abe46.png
QWEN_0476_Imagen_40,1,Qwen,,qwen::Imagen-4.0,qwen_prompt::476,3429,PROMPT_BLOCKED,PROMPT_BLOCKED,PROMPT_BLOCKED,HOLDOUT_VALIDATION,data/external_v2/public/qwen/images/Imagen-4.0/000476_ed4053ed.png
