image_id,binary_label,source_dataset,generator,canonical_generator_id,prompt_group,real_domain,path,sha256,fold_1_role,fold_2_role,fold_3_role,fold_4_role
pilot_003520,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02002556_1651.JPEG,f8bbb658014849151bc6f7597fc355448df4e6834eeeda40def891f874d83367,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_003521,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/203_midjourney_159.png,99b934e59de1a08725ad6575e721122d948c0ebf169b98f29e2837174cfa45fe,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_003522,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01980166_5844.JPEG,156517c769331b6e29e8de3aed43bec2157abf19dcc0b9025be17ba49a67143d,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003523,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/119_sdv5_00170.png,1524737aa1f3d7bc139370e89d92df62764001dd08e015e6087ddfc254eddd3d,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003524,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01924916_13657.JPEG,477190de720fb3faec9511d5d88d48d1d326b0263badbd418e7ab548c0c0000c,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003525,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_135_vqdm_00169.png,61920edd710dce0ad4f9200421eb85a873913ccd669d56dd62d3209f5a4ff341,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003526,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01978287_9936.JPEG,4f00628f0df90fcc9f00197fbb35145681c094a13d40f511cdf670f77b3ae866,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_003527,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/209_wukong_image1.png,5122db73b5055e3d6368bb338a6442408c5eb587f3f43ad0fa56c7c503dc41a7,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003528,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01978455_6918.JPEG,b2c3c87f817a42f533f80f551376e39024a787b6fb494a3bbe072bfbac99220d,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003529,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/217_adm_95.PNG,913bd8932a2449af175ac7d7595619faea9dcb84776a540bf7575b832a2a80dc,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003530,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01945685_11117.JPEG,2aef7fbb8d4f54001dbfa19b395755b61d79c94a4d005d6318060a58952a448b,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_003531,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/135_biggan_00075.png,37f1253fb9f733263d5f564db528921ff34e7d13228a0d6aa7e2657d14df3ad7,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003532,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02018795_15963.JPEG,7c355edb089b30593b2245c47d433e2fc0f3778e71365b1044e5f53dd52cc285,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003533,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_130_glide_00165.png,8779e5df67320f54374eeb782082fa75f9132fabd68aa6aa1a794d037385107b,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003534,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02002724_12532.JPEG,f2c0db323302c5ccd4905c1df477731717dfca27295d7080f2ad8539f9ce6496,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003535,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/203_midjourney_170.png,9cabf39919a7d310cbe8968bcc975040b62ab40cd2edbfe2ad1f9eb56447a9a1,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_003536,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01980166_9573.JPEG,05b229ae019d87a740c281f5bf853af8b96d15633e74ee7bf419c23e31cdd37e,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003537,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/120_sdv5_00059.png,cf1039e519f82da0b6e14866ef76db0cecbbe54ffdd512b24636d92b53892e93,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003538,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01930112_17096.JPEG,fbb6e47cd940ccce18f96713397109eb5c0c6ae53bcdb8f2ac2d00f8ccda20a7,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003539,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_136_vqdm_00109.png,e30ec760f042240003f6210c70de68a5179a88babd0f6dbb8d40d14786337f05,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003540,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01978455_8326.JPEG,d4a3ed2fa7a663bdc49264d8766ce88c6b7f4531d7c87ce611796c60e4fac089,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_003541,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/209_wukong_image141.png,5e1c3f0632c7c2fed2938bf97fbf7cfff9b8d7198cb16d64570f43a8cd3c3741,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003542,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01978455_7564.JPEG,ad76080e765b8f8f9f13aa6c2e0057879eddb20253181530a5186b141d5c9a53,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003543,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/218_adm_185.PNG,d9d6ca2308f69c42646d488a35a7ff5ef24d6bb5839aa393b3a5dedf33b95113,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003544,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01945685_2446.JPEG,1f215ce76a514871c1b603917c5eca6035235a153ee48a2bba87012c8355e848,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003545,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/136_biggan_00021.png,dc7cc8dcc094ff51ceba6af66d7ce776ac9756dd3e8ef78a8cd6b33ddb4e4a0b,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003546,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02025239_4278.JPEG,89982081aa68f1e23a255e09410d61c21c7042b39836640d9043e562e6c129d7,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003547,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_132_glide_00187.png,c634d32c2e1c6c08039622837f23d9bdaad6fc10f9c00d81c042e0bf61a79a48,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003548,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02002724_1671.JPEG,0942c6f82f32efb29ba9711bc8f5b74490ae8be618b922c728140c72f5fdd3a9,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003549,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/206_midjourney_127.png,fba9fa7820fd9c16f0b4da85521aafe1b3ab78e20019b9e1f2ea528c87ab4964,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_003550,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01980166_979.JPEG,b848129197c47b5162d08d51cb52728421321baea473ed4230f2b212e035a5dd,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003551,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/121_sdv5_00190.png,d780be5a2810a61420788c5f13cd3a4e1ddbe328db16033caf810176c35bd929,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003552,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01930112_6853.JPEG,0c8f67b1bd4e7a890358932e9699f61ca10d77dbf4ed588af3371b9232075fc9,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_003553,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_137_vqdm_00172.png,cd0bcb2e4cf6187181fd685919df52857a8a1db25fbf8795520af805e224dfda,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003554,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01978455_9904.JPEG,dbd0a94ed4aa40928520180e5c132319a20f1d91861ae8a1dfc331e6f9630b6b,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_003555,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/209_wukong_image31.png,55f69b5704634c52ee1c0d8c47917d3add37a8f4e182791bfce38f83881d844b,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003556,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01978455_9871.JPEG,ee42f659f9b7f2d0d09a44884f272d46eb09678358569091b05d088e36945f37,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003557,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/219_adm_146.PNG,cfc831802f4980998d83e476adeafabb1747099580172b228559f1bb7f5b5495,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003558,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01950731_14487.JPEG,361de508b6c2ae4154250a80e97d3e926a331ab25652b5c4a7af297dc9471fbb,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003559,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/136_biggan_00055.png,eb4e5438d9ce8a3571c01d881985d3525eb5094c35a57faf7af36de91702075a,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003560,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02025239_9786.JPEG,fba568b130088e8b1de976bfefbd72683a6109bb09c47f3e2539cde2e55b36d5,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003561,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_133_glide_00111.png,f8b42052d7f2f5d96671d8ce09aa2da920f9144034b6d86c3d39aea74e279f91,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003562,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02002724_5575.JPEG,f18b76ba835784c00bf8f697b054167aed5a7ee89ca53ad776b14a0464938504,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003563,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/206_midjourney_20.png,585e15f932feec9280e8bc1f6d78333f1d34b143dac536a89e2cde3551265960,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_003564,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01984695_63544.JPEG,ed7c177843f80f3ec32b0cf2ce702fb97b55d712b22b3c3d2c78bdc091f7f698,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_003565,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/123_sdv5_00018.png,537776c8d313894e934068bb35662d4300db617ac57d344608a36836ebea1733,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003566,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01930112_944.JPEG,981645e785f7774ae3a1efe76a1994e0f695296d095c6ce1bf9a47ec6e629b6d,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_003567,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_139_vqdm_00045.png,0154839725ba47187821fd368bbad86f4cd13739b126ad4472627f7a36122aee,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003568,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01980166_4089.JPEG,4c94d368cf9bc6e000dfb46e6ec215cf73e1b2f1af2559d1ad76f60fc83b5fc7,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_003569,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/209_wukong_image90.png,e5009a91ff23bd3c756d03a5536b8605582847612c3ac17a8be138fd83253af8,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003570,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01980166_1012.JPEG,43beb4f8ca1b599e8f204c5f44fe367b0d1d12c22d00320bd5bcf8fa290b4ba9,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003571,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/21_adm_100.PNG,a6fc0ffe450995e0826872e976cc3068c7c3b68ec713f6f2320a41eec212c93d,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003572,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01950731_15750.JPEG,e99c746b40228cd9e5830f658a0ed4b3f5add1c13d74e09161b13c222f1024de,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_003573,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/136_biggan_00057.png,1da9aadaf004c97b14920b1ad086d6021611591c4cd2b411c30cc9c5110f9999,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003574,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02027492_1320.JPEG,26c252adfacde42376fcee7156fdecda5be426ad9df8ee371aa284f859610c78,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_003575,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_133_glide_00154.png,011b1f6a8af4de55ead69c7c000467ad9ea4c5c5f695b89e37203c94dce4c9b4,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003576,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02002724_6766.JPEG,f637958f93638f60e1a569ad0ffb533491197ba83da64457765d9420f42a37ee,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003577,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/206_midjourney_58.png,87c7ff83ffb2ed53ea844f5642c0948c8714bc8777bd39b84abbc24b349b004b,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_003578,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01985128_10805.JPEG,8ec839c31ab20d60a888a21b627846de4193fcdd93ecb8fd443a004f635947a7,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_003579,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/123_sdv5_00024.png,82af71d3bab407969cb4fb46c78dec2ef1a7dda60af5eb1e1e474de88daa534f,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003580,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01943899_16448.JPEG,889b95d9ad7e476a64392872a93b18f9c1bf6c3d792c4d3d08946e0443fb8817,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003581,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_139_vqdm_00105.png,e3364fb0743fcd4ecca60a1d6a76d2b5f864d5398eee3c921e389d3efd1c586a,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003582,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01980166_5819.JPEG,f8061bb6b1184df83d4ed6f367f505f88d18bcc5d73d6608d92d2056b682a944,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003583,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/20_wukong_image121.png,5eafd4aea258623582cff82adc8a0fb456836bdc5979cc088a2bbe291b2c1858,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003584,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01980166_1213.JPEG,8b5ac9c9eee978ba8f7a5964cc46322f4baf04799542105d424a1e83fc7abae3,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_003585,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/21_adm_116.PNG,c1e95e5f80e4a2763cbf371e5ccec29ba03a619d0f89a876c738994cfb85bc79,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003586,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01950731_1915.JPEG,c9e49a1f33f1a5d3dc22286a5b19c1938abc213091ac291cb8b9731a538338e5,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003587,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/137_biggan_00006.png,6df52665e2d4aba7db0f641b959b07bcfd82ad1b3d4e9b39b0178d8f89be494c,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003588,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02027492_7600.JPEG,51cfde210d0c1dcdb671a2583795681b2266f9cbb2e9f0efb13c875e6562a857,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003589,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_134_glide_00008.png,9d67909ccfddf4123e6dfa5757da1828deb61c88bea5576313c99f0e73ee2eb1,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003590,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02002724_9629.JPEG,e2ec2b7084e770dcc038bb9434ad39e55defc746b178f73112a7885bb2cede77,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003591,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/206_midjourney_6.png,2bde8937831e2af53f259f80319ebc636b1903a98c0d6adb8e26097e1fff0fd2,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_003592,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01985128_25573.JPEG,56bf15e33890884adbf880e860fe4afbc680cbf54b275aec0d6fe46419c794b1,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003593,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/123_sdv5_00139.png,d567bca0379275bd1d440e53fd2aed3479f437bdcac906bef53ba44809d053be,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003594,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01943899_34494.JPEG,5f9f7a2d362a99154c4ea96a6a6623598fee927b498824a982a2b8d53879ff48,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003595,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_140_vqdm_00160.png,647f2cdab0db3b0ccf2942718891e483a9943697650b2229b09cf9f6ae5eeac5,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003596,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01981276_11641.JPEG,9eb30b43b625935712dedadd18cc77925be6902ff3a2f76dd4a3f211b1c27131,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003597,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/210_wukong_image110.png,32af53556dafe01981eba269d7c9829064291a9c62c7ce676c2870ba59f4a284,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003598,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01980166_2721.JPEG,cb5c51381c4b6d936300dbbe3f9b5c527d36abed1a33d56459d6a976bc217b41,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_003599,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/21_adm_32.PNG,ff4175be9172d46198aefc09325be6826ba5ec6101a4c09a2054d5077af40b34,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003600,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01955084_1607.JPEG,f71637194fd57b8f8d50e19880133eaefe8b7f442d8d38341cfa75d967b55bd6,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_003601,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/137_biggan_00148.png,4e9c65fc02346d0e7d98bd292997c4978ed1c86b7a87d22c9f1886121fd04f5d,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003602,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02028035_22176.JPEG,67aeec8b301a045da256b033259ff636c53a29b0e132685ed13e0a93d2bdf51b,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003603,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_134_glide_00086.png,584ea842e249aff34955443ee564d3ef212d11aab190402db417a6fc5896af17,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003604,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n02006656_1808.JPEG,12d1f9b5bfe81a11c5367304855f478cc463c9c6f0a5ba9c1bd77acf243f8ad0,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003605,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/208_midjourney_107.png,b3757522f702f2f2427dfe816e70d6cd06984363e53a97b538aa8fb58d4ef8c0,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_003606,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01990800_7758.JPEG,fdeeb8b4091286966955e2f6baed00f4ed580e4ead5aeb352b4522252ac11649,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_003607,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/124_sdv5_00108.png,3ae5bc8308900f21c3a66269a24608b3e7ebb3f882b340a6a93565188a553d1e,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_003608,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01944390_20445.JPEG,60520cf6de6c87bc956ea01ef6d28422234894dcbdef46002abc9140b0758a94,TRAIN,TRAIN,TRAIN,TRAIN
pilot_003609,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_140_vqdm_00185.png,5008cc4933461452b411af08deac70fa1ca061832e4f366960a9ba62d3f6313b,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_003610,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01981276_23043.JPEG,b1879c898f7b56c7640342435931dec239bbff7f6d232366ceb0c544f29b031a,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_003611,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/210_wukong_image35.png,048e5b24a1fbbff622cf7e55e1778bc480db93f2245b73ff6bcec230f72ea422,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_003612,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01980166_3074.JPEG,10918e40484d539cdadb1f03d6ab96bbe5c3e60312eb7259f40e11534ffd6635,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_003613,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/21_adm_74.PNG,fc905cdec46a4da524301b85574fafe7849243221b1340dc3ca1e5af4df4e7fd,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
