image_id,prompt_id,generator,source_dataset,dataset_revision,label,native_path,source_hf_path,width,height,format,sha256,provenance_status
QWEN_0212_GLM_Image,212,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000212_d580f81a.jpg,images/GLM-Image/000212_d580f81a.jpg,1024,1024,JPEG,b28fc173462e5a03571e6ec2f16f7569a119277988700ac2d7a50ce9c28d2c68,verified
QWEN_0212_kling_v2_1,212,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000212_ed570091.jpg,images/kling_v2_1/000212_ed570091.jpg,1024,1024,JPEG,147a8d95e11fb392e22b988f371b3bbff2ea2ac4e44a990967c336ea3df43608,verified
QWEN_0212_Qwen_Image_2512,212,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000212_0dabaf59.jpg,images/Qwen-Image-2512/000212_0dabaf59.jpg,1024,1024,JPEG,cea8597753a0110259f26d7d5131a9d66dff2ac3b4d4b182e70b9097943f25bc,verified
QWEN_0212_Qwen_Image,212,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000212_5b9a0c47.jpg,images/Qwen-Image/000212_5b9a0c47.jpg,1024,1024,JPEG,dfd047faa05db3b4b3f6b04617cb9a934b0838198851ba4c39e9e4c7556104b1,verified
QWEN_0212_GPT_Image_1,212,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000212_43917dcd.png,images/GPT-Image-1/000212_43917dcd.png,1024,1024,PNG,3815b250042c51b1fb1039411ddc0f7924a70e500dc4de614765e7db21611283,verified
QWEN_0212_GPT_Image_15,212,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000212_509e5f9c.png,images/GPT-Image-1.5/000212_509e5f9c.png,1024,1024,PNG,96132b017fce112508db7a6dd865aa3786c4fb6b6c567eda4314ada97922c42b,verified
QWEN_0212_HunyuanImage_30,212,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000212_bdace284.png,images/HunyuanImage-3.0/000212_bdace284.png,1024,1024,PNG,f86f7427b361c2815dc7ffebb00c8f78933f23352a40228253831350a03f820d,verified
QWEN_0212_Imagen_40,212,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000212_53965113.png,images/Imagen-4.0/000212_53965113.png,1024,1024,PNG,c802a07143715efc6a5d395914d9c765eeba260a760bf7b1debd7c30e0b4d183,verified
QWEN_0212_Imagen_40_Ultra,212,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000212_66e05beb.png,images/Imagen-4.0-Ultra/000212_66e05beb.png,1024,1024,PNG,b2aea475d34663e1e04ede83162af415eb21ad9bac59f4ab4e76094f5708ba50,verified
QWEN_0212_FLUX2_pro,212,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000212_d313da21.png,images/FLUX.2-pro/000212_d313da21.png,1024,1024,PNG,bd415a6fd4dc7640b296574d7e3696b5fb1f76bf707869ad22d64a8f3c4104c1,verified
QWEN_0222_Qwen_Image_20_pro,222,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000222_5c0e4815.png,images/Qwen-Image-2.0-pro/000222_5c0e4815.png,1024,1024,PNG,7c8d51be4acd54a69473b12f4da6aa3dee8f76a4486ade3a249d4139a5ffc86f,verified
QWEN_0222_gpt_image_2,222,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000222_f5593835.png,images/gpt-image-2/000222_f5593835.png,1024,1024,PNG,252c21818e5a4aa6108bed7f831d4557a1fd71b7e11190032dc04e6a656ead89,verified
QWEN_0222_FLUX2_max,222,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000222_96123065.jpg,images/FLUX.2_max/000222_96123065.jpg,1024,1024,JPEG,d393f026fcff2c14d77613ac8266f8ef364264639d313aaef446ba695a1b1ea5,verified
QWEN_0222_nano_banana_20,222,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000222_eba950c8.jpg,images/nano-banana-2.0/000222_eba950c8.jpg,1024,1024,JPEG,b98817c11b56aa8dc260c656bd599acc509567efddd96774a1415b6cd416b9a0,verified
QWEN_0222_nano_banana_pro,222,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000222_0a94e020.png,images/nano-banana-pro/000222_0a94e020.png,1024,1024,PNG,5f595605e2b35eabbe0264552d8f17ee96db42dcf3fa8b62b65dc49ba9b6324c,verified
QWEN_0222_Seedream_40,222,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000222_e927381e.jpg,images/Seedream-4.0/000222_e927381e.jpg,1024,1024,JPEG,aebc78eadfc894b2200c6bee4a197d46e26a6179dd94bae07fe5e8581012e57f,verified
QWEN_0222_Seedream_45,222,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000222_ef1d31f4.jpg,images/Seedream-4.5/000222_ef1d31f4.jpg,1024,1024,JPEG,c749d1f88f54b62e2e938b371f09ee034313d3553183b7b611772359030cf287,verified
QWEN_0222_Seedream_50,222,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000222_5f69cbfd.jpg,images/Seedream-5.0/000222_5f69cbfd.jpg,1024,1024,JPEG,da68b4a24765dbef529ba106c3c9515ccd53f868e96fca5e0c139e7f367ba348,verified
QWEN_0222_GLM_Image,222,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000222_7af7914d.jpg,images/GLM-Image/000222_7af7914d.jpg,1024,1024,JPEG,1fa2b103b18c5a7fd503d40c03fefd1e54d098e8dc4a2ca9b153bbf6bd574640,verified
QWEN_0222_kling_v2_1,222,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000222_51ec69c3.jpg,images/kling_v2_1/000222_51ec69c3.jpg,1024,1024,JPEG,1ae8b967056ad9aa0bcbf19fdf37da49dff29dabfbaffbbe5b3b66682fe344b8,verified
QWEN_0222_Qwen_Image_2512,222,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000222_7fc760fb.jpg,images/Qwen-Image-2512/000222_7fc760fb.jpg,1024,1024,JPEG,8d459bec68bb03cc1dcc07fde62a47c4d3944b4d666d417ee1a01159708d6ffe,verified
QWEN_0222_Qwen_Image,222,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000222_0d21a31e.jpg,images/Qwen-Image/000222_0d21a31e.jpg,1024,1024,JPEG,4bd90c042d2bb255ff21c9d0abdeb55cd33a62c180c56a7b4cf98016f13cb441,verified
QWEN_0222_GPT_Image_1,222,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000222_ec2fa8a9.png,images/GPT-Image-1/000222_ec2fa8a9.png,1024,1024,PNG,7e9639f3c2891f1aabe88993b820dfb3f31331ada95c94f67b7fc59eb61641a1,verified
QWEN_0222_GPT_Image_15,222,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000222_fd373010.png,images/GPT-Image-1.5/000222_fd373010.png,1024,1024,PNG,ba1a3e1f6e4acc0e33e957b49e17a46b9e862e614a81a2ad3134c1714068a9ce,verified
QWEN_0222_HunyuanImage_30,222,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000222_6a96c3a1.png,images/HunyuanImage-3.0/000222_6a96c3a1.png,1024,1024,PNG,9e33697a26d759b1b5aa348ab3083a10a3cb8dc72e4511e246a1da9c8a7e9621,verified
QWEN_0222_Imagen_40,222,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000222_8c36fadc.png,images/Imagen-4.0/000222_8c36fadc.png,1024,1024,PNG,b82bf295b54bc4e81125cfcf9ae2c68f2376e3fbf17224b20be5465155f38d3b,verified
QWEN_0222_Imagen_40_Ultra,222,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000222_3f7f546c.png,images/Imagen-4.0-Ultra/000222_3f7f546c.png,1024,1024,PNG,b748f66bee2b0e62a97eadbab21aad425c33f5e65d3d26865a63166677a3041c,verified
QWEN_0222_FLUX2_pro,222,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000222_a4adc436.png,images/FLUX.2-pro/000222_a4adc436.png,1024,1024,PNG,94109beecadc89d63efe90b2826df4875bec3221d71e9c4aa4c87bf259e99ca8,verified
QWEN_0239_Qwen_Image_20_pro,239,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000239_533d1618.png,images/Qwen-Image-2.0-pro/000239_533d1618.png,1024,1024,PNG,7e54c9ee4866f9fa7745a811ee9310cb75f4f3cfaf295660301827bd6de921af,verified
QWEN_0239_gpt_image_2,239,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000239_5da1b635.png,images/gpt-image-2/000239_5da1b635.png,1024,1024,PNG,c8ec7a170cf98e4b33a2feaa6197607f26a08ed0c37771a7c5d54bebc5a663a4,verified
QWEN_0239_FLUX2_max,239,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000239_9e0af173.jpg,images/FLUX.2_max/000239_9e0af173.jpg,1024,1024,JPEG,6cba13173336f5bccc26a1d62c91484374a930676b08f2965da784469b3e7e57,verified
QWEN_0239_nano_banana_20,239,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000239_c6239319.jpg,images/nano-banana-2.0/000239_c6239319.jpg,1024,1024,JPEG,143ef6e140fc00cdc697a36c666329959f371566b0e02321b8878caf94df7d56,verified
QWEN_0239_nano_banana_pro,239,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000239_d7574776.png,images/nano-banana-pro/000239_d7574776.png,1024,1024,PNG,fb1ecec7400296b50edf4c59c9b5f554d2da3eae95d563873d9f2197de64003e,verified
QWEN_0239_Seedream_40,239,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000239_129cf328.jpg,images/Seedream-4.0/000239_129cf328.jpg,1024,1024,JPEG,d41cc5152f04d74235eb6917551c535ef50ac41efdaccfbfaae141b75e58a510,verified
QWEN_0239_Seedream_45,239,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000239_cdc38784.jpg,images/Seedream-4.5/000239_cdc38784.jpg,1024,1024,JPEG,e442ec7b48a54a9cf87089cf5862d38b3e38d506d2daa97a84c23ad47bcb1372,verified
QWEN_0239_Seedream_50,239,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000239_e463412e.jpg,images/Seedream-5.0/000239_e463412e.jpg,1024,1024,JPEG,f9a166f3215bf7f780e41077ba9dbc3c6421ab2f6d7993c6a3a6c8010ac5fe73,verified
QWEN_0239_GLM_Image,239,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000239_ec0a0702.jpg,images/GLM-Image/000239_ec0a0702.jpg,1024,1024,JPEG,4d2678b4865e74c4d6eac8e64a3eb2642b29079a49f8b17058efd2fd0a89fc2f,verified
QWEN_0239_kling_v2_1,239,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000239_15d4a1c7.jpg,images/kling_v2_1/000239_15d4a1c7.jpg,1024,1024,JPEG,e6132e8c83ff03d9ff02f8a0afd3fa444f16e0f7414cc746a640e22be1642eb1,verified
QWEN_0239_Qwen_Image_2512,239,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000239_187451d7.jpg,images/Qwen-Image-2512/000239_187451d7.jpg,1024,1024,JPEG,61f68419dfa47c57031955344c72fcae177f8e39efefaffff093e6f114f38b7b,verified
QWEN_0239_Qwen_Image,239,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000239_2d7bb0eb.jpg,images/Qwen-Image/000239_2d7bb0eb.jpg,1024,1024,JPEG,f9ed023250c16e5f30b0a15fe0e6b73268171f53914781dc718e99b5f1f2ca3e,verified
QWEN_0239_GPT_Image_1,239,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000239_d406f518.png,images/GPT-Image-1/000239_d406f518.png,1024,1024,PNG,0d449c33749cdae0142126f6257fdf09b9df20d500f62938f6acc50863780f7c,verified
QWEN_0239_GPT_Image_15,239,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000239_e24597d8.png,images/GPT-Image-1.5/000239_e24597d8.png,1024,1024,PNG,4971e07fe1bdd2a3f4d6ceca4b0d3f087ce6fa79c6c6fa3d873863fced3ef119,verified
QWEN_0239_HunyuanImage_30,239,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000239_374e2bbd.png,images/HunyuanImage-3.0/000239_374e2bbd.png,1024,1024,PNG,4adbc45695c916b882800723b6ac0d6362faf7be18edb3bad8b5c21ac943e45a,verified
QWEN_0239_Imagen_40,239,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000239_38ad608d.png,images/Imagen-4.0/000239_38ad608d.png,1024,1024,PNG,3b231f75fa91eb07da92f4a1ec1f45d7d3c38f015833642b44d14966f359947c,verified
QWEN_0239_Imagen_40_Ultra,239,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000239_2c019cbd.png,images/Imagen-4.0-Ultra/000239_2c019cbd.png,1024,1024,PNG,442a22765835f174aecc2ef32088627c31801819ed69379fdfb4edede2aa106d,verified
QWEN_0239_FLUX2_pro,239,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000239_4ba8a15b.png,images/FLUX.2-pro/000239_4ba8a15b.png,1024,1024,PNG,e20938b47ef4a8d879755f0d4bbe90f1a1c7ab55cf88c82d89d9a9f50965a964,verified
QWEN_0260_Qwen_Image_20_pro,260,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000260_9eed9a20.png,images/Qwen-Image-2.0-pro/000260_9eed9a20.png,1024,1024,PNG,024ffb6f7c8c4034c1913a2697a1923862e02f673cc0933b6d4cf07e91d8e059,verified
QWEN_0260_gpt_image_2,260,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000260_c80421c4.png,images/gpt-image-2/000260_c80421c4.png,1024,1024,PNG,08e2546360f30778ec21883e07c7026c3d9642bb464c5121834c28edbbea7ec1,verified
QWEN_0260_FLUX2_max,260,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000260_b7e8befe.jpg,images/FLUX.2_max/000260_b7e8befe.jpg,1024,1024,JPEG,9e9595ccbf9f7e7727e6284dde3582e9bbac91b7a0d04c1af7de19387c841713,verified
QWEN_0260_nano_banana_20,260,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000260_067454f0.jpg,images/nano-banana-2.0/000260_067454f0.jpg,1024,1024,JPEG,ff032c6576a598666d3039125c0683f26186e9c35e5988f1286b5f3e4b62c9f9,verified
QWEN_0260_nano_banana_pro,260,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000260_6ec0df57.png,images/nano-banana-pro/000260_6ec0df57.png,1024,1024,PNG,6384467fff6d9f93daa8a159b6b1109955658a9674b2e552378ff3f8c9f4bf23,verified
QWEN_0260_Seedream_40,260,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000260_60487b58.jpg,images/Seedream-4.0/000260_60487b58.jpg,1024,1024,JPEG,da6feb6b97411e5b9323f07b01538ff061be062df729e141ecdf3763e7685de7,verified
QWEN_0260_Seedream_45,260,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000260_6a357b38.jpg,images/Seedream-4.5/000260_6a357b38.jpg,1024,1024,JPEG,895b438bedbf00753c43c30159d01135480369b0fc925f83fa873c3f7fdd0076,verified
QWEN_0260_Seedream_50,260,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000260_cd710c4e.jpg,images/Seedream-5.0/000260_cd710c4e.jpg,1024,1024,JPEG,225fb9c2535ef328ff6f8b21faaea01936f6ef6861b9f22ad57c66157c703477,verified
QWEN_0260_GLM_Image,260,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000260_0af0ac3d.jpg,images/GLM-Image/000260_0af0ac3d.jpg,1024,1024,JPEG,4f2dc2baa98938f02949c8994d3a62d4800092bb8963b797f6f08a822040f098,verified
QWEN_0260_kling_v2_1,260,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000260_e3cd91f5.jpg,images/kling_v2_1/000260_e3cd91f5.jpg,1024,1024,JPEG,0918873027962f2c04b09e4658ab3969e641c50c60df1e36e2d030c40095de12,verified
QWEN_0260_Qwen_Image_2512,260,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000260_a1ce4033.jpg,images/Qwen-Image-2512/000260_a1ce4033.jpg,1024,1024,JPEG,6eabf6ac4705b12000c9d730bb38c2dd293c0b191eabb81955c54a321907efd1,verified
QWEN_0260_Qwen_Image,260,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000260_53e515bf.jpg,images/Qwen-Image/000260_53e515bf.jpg,1024,1024,JPEG,c059ae686b8643679edb61fd98d5d59484a7632acdf7d86dba97d21f7c0046ad,verified
QWEN_0260_GPT_Image_1,260,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000260_1f7bf9f9.png,images/GPT-Image-1/000260_1f7bf9f9.png,1024,1024,PNG,b20c0916ce2d732c8493e3f5e686bb0b83a8cd568ccfba07dc54a677ba938a58,verified
QWEN_0260_GPT_Image_15,260,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000260_1ea5b527.png,images/GPT-Image-1.5/000260_1ea5b527.png,1024,1024,PNG,aa53dcff60c6f91ded0951fbb051f823d9589ae6a8c1dd44bd424237aaf73330,verified
QWEN_0260_HunyuanImage_30,260,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000260_42d93497.png,images/HunyuanImage-3.0/000260_42d93497.png,1024,1024,PNG,6cc9d9b15cf5db77c2b8976e240ec04a2c623707c01ea71725335b66f42de34e,verified
QWEN_0260_Imagen_40,260,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000260_d6042c7d.png,images/Imagen-4.0/000260_d6042c7d.png,1024,1024,PNG,f3bdc450613242aa300b51ee1d6b5fe14474056432edf6b33e1f96dfeaac1d3d,verified
QWEN_0260_Imagen_40_Ultra,260,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000260_4a97e6a6.png,images/Imagen-4.0-Ultra/000260_4a97e6a6.png,1024,1024,PNG,2d4fd6d32fc7a5b7dbb48f618a324941237f1c22ac1c1b5e41a9668bb7ddfbe4,verified
QWEN_0260_FLUX2_pro,260,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000260_aa466dc4.png,images/FLUX.2-pro/000260_aa466dc4.png,1024,1024,PNG,53aa4d39326c049b2642cb88c93fa2ddc6389af857cfe08c65ca0619b5576bda,verified
QWEN_0288_Qwen_Image_20_pro,288,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000288_a0ae65b7.png,images/Qwen-Image-2.0-pro/000288_a0ae65b7.png,1024,1024,PNG,f3311e1a979f82bfae26d601483f595debd111d754e5e9dcceb644bcf7fe68ab,verified
QWEN_0288_gpt_image_2,288,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000288_7344b8b7.png,images/gpt-image-2/000288_7344b8b7.png,1024,1024,PNG,b3266d838e0adc8f9bf5aa0fdd4d2d9ac9dafb3b51a347a854827c3276146694,verified
QWEN_0288_FLUX2_max,288,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000288_e5ed55a2.jpg,images/FLUX.2_max/000288_e5ed55a2.jpg,1024,1024,JPEG,522edc6a420f95a88c69417873f5cc9b441cec342addfb6e63907b5b3b3d20cc,verified
QWEN_0288_nano_banana_20,288,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000288_a365a614.jpg,images/nano-banana-2.0/000288_a365a614.jpg,1024,1024,JPEG,8b4dff82741f314f61f6a34e2439580624f3f3ed99e57901127d7f64d8c4b9fb,verified
QWEN_0288_nano_banana_pro,288,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000288_4fa85f77.png,images/nano-banana-pro/000288_4fa85f77.png,1024,1024,PNG,9bbc29144e52a1d2808c4cd2956ca0861ad524e30e037157449db995d4220c87,verified
QWEN_0288_Seedream_40,288,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000288_e5767585.jpg,images/Seedream-4.0/000288_e5767585.jpg,1024,1024,JPEG,93ea6ffcaf7e5d22b8c060556d0d178849ce721d3ca87d98c565c3bb478c0665,verified
QWEN_0288_Seedream_45,288,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000288_6c89515c.jpg,images/Seedream-4.5/000288_6c89515c.jpg,1024,1024,JPEG,7525079d0edbbad983917fbea14c85af9df9470752196743ddf491cf8ae60721,verified
QWEN_0288_Seedream_50,288,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000288_e36f6e7e.jpg,images/Seedream-5.0/000288_e36f6e7e.jpg,1024,1024,JPEG,9ff9c0483c806dde9aaadea997f78d0daf557e75ee66b91f415f7e11e960511b,verified
