image_id,source_dataset,dataset_revision,license,acquisition_date,domain,class_name,label,generator,native_path,source_hf_path,width,height,format,mode,sha256,provenance_verified
MLLM_STR_GPT-Image2-fake_122,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/122.png,images/Raw/Structure Images/GPT-Image2-fake/122.png,1086,1332,PNG,RGB,caa30238236440c660bdf6b0e01fab74b0756e057301d082c7e548fcb1814b6a,true
MLLM_STR_GPT-Image2-fake_123,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/123.png,images/Raw/Structure Images/GPT-Image2-fake/123.png,1086,1332,PNG,RGB,b52f7d0c0d3b5dfff52595b037507f8bbe4dfe9c9a544b81e243cf699886318d,true
MLLM_STR_GPT-Image2-fake_124,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/124.png,images/Raw/Structure Images/GPT-Image2-fake/124.png,1086,1332,PNG,RGB,e92051a8852dc2b58145d9bc3473e7fb1cfff836ac6e72f83e9b403bc75e9530,true
MLLM_STR_GPT-Image2-fake_125,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/125.png,images/Raw/Structure Images/GPT-Image2-fake/125.png,1086,1332,PNG,RGB,b08be32617f983b9b305910f2d06ed562316cce9b13c3a33605b12f491cef10c,true
MLLM_STR_GPT-Image2-fake_126,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/126.png,images/Raw/Structure Images/GPT-Image2-fake/126.png,1086,1332,PNG,RGB,b755cf04152bcc57af586e7a8833608d2ca35016c8b0534cde07f75ff1cf1bf5,true
MLLM_STR_GPT-Image2-fake_127,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/127.png,images/Raw/Structure Images/GPT-Image2-fake/127.png,1086,1332,PNG,RGB,5fc28d821a42f3703784fdc5d04d70a906be0c421a4c3dda4eb24399c1d57f3a,true
MLLM_STR_GPT-Image2-fake_128,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/128.png,images/Raw/Structure Images/GPT-Image2-fake/128.png,1086,1332,PNG,RGB,323ebb0aba958549a5f8dfc56a315c8273f9cba6b3d12f602c9e0dbc150afde7,true
MLLM_STR_GPT-Image2-fake_129,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/129.png,images/Raw/Structure Images/GPT-Image2-fake/129.png,1086,1332,PNG,RGB,ee0e4ede745ad5608676061a4b9421a41106a9c848726f653da7f10bf42159e9,true
MLLM_STR_GPT-Image2-fake_13,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/13.png,images/Raw/Structure Images/GPT-Image2-fake/13.png,1086,1332,PNG,RGB,2120406fa358a175e6328ad42969b952828c8b981ff1ed946382e24688af066d,true
MLLM_STR_GPT-Image2-fake_130,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/130.png,images/Raw/Structure Images/GPT-Image2-fake/130.png,1086,1332,PNG,RGB,f747b3f1b450aa786eed240a60bada8b02867462b59026d0b79942b09f07c848,true
MLLM_STR_GPT-Image2-fake_131,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/131.png,images/Raw/Structure Images/GPT-Image2-fake/131.png,1086,1332,PNG,RGB,1e902cb74243b993b9ada57e878a6fc036725150067220da32dfe7f3f9d70181,true
MLLM_STR_GPT-Image2-fake_132,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/132.png,images/Raw/Structure Images/GPT-Image2-fake/132.png,1086,1332,PNG,RGB,4c36d3b0cc1e2dfe6ec9c41edbec8baf8d059b54100b031a19b1ef8c550874eb,true
MLLM_STR_GPT-Image2-fake_133,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/133.png,images/Raw/Structure Images/GPT-Image2-fake/133.png,1086,1332,PNG,RGB,2473d93773aa8dc17ea31b6b83ee32c71998d5d22215a02b2414abe06ec445aa,true
MLLM_STR_GPT-Image2-fake_134,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/134.png,images/Raw/Structure Images/GPT-Image2-fake/134.png,1086,1332,PNG,RGB,61b59a72b97f048025915fe7bd9e1efc3b9fd0cf93bd8473462797dac6412ed5,true
MLLM_STR_GPT-Image2-fake_135,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/135.png,images/Raw/Structure Images/GPT-Image2-fake/135.png,1086,1332,PNG,RGB,5dc8b55617f5fe9c4f3c4b4beab928d9cca13264f8cc4319bf02a31b56370f61,true
MLLM_STR_GPT-Image2-fake_136,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/136.png,images/Raw/Structure Images/GPT-Image2-fake/136.png,1086,1332,PNG,RGB,6f2cfa9f01647b3d75f525911a41c9a51f337f3b9d2a0c1b2d9aa5b546324ebf,true
MLLM_STR_GPT-Image2-fake_137,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/137.png,images/Raw/Structure Images/GPT-Image2-fake/137.png,1086,1332,PNG,RGB,9ff4ad489ec2b0f511b0d7a9b30136f22edd2280d5543ec671df3dda67774a53,true
MLLM_STR_GPT-Image2-fake_138,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/138.png,images/Raw/Structure Images/GPT-Image2-fake/138.png,1086,1332,PNG,RGB,d8a11e54b96dda75b7491cd43ce48b287b31f6d799428e8d25e17996c5e73fa4,true
MLLM_STR_GPT-Image2-fake_139,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/139.png,images/Raw/Structure Images/GPT-Image2-fake/139.png,1086,1332,PNG,RGB,bacc991731b7884a624df0dcef02936b4d57fbe4429a30eec366d57e9cc6936f,true
MLLM_STR_GPT-Image2-fake_14,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/14.png,images/Raw/Structure Images/GPT-Image2-fake/14.png,1086,1332,PNG,RGB,6bbba8a0acd5de80c7116c010dccd1e233288b02c549bcd7e2dfab070dde0d49,true
MLLM_STR_GPT-Image2-fake_140,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/140.png,images/Raw/Structure Images/GPT-Image2-fake/140.png,1086,1332,PNG,RGB,c55d94094edcce50d06e235454d3d4e4cbc4531758e38e9d401d77b02daba828,true
MLLM_STR_GPT-Image2-fake_141,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/141.png,images/Raw/Structure Images/GPT-Image2-fake/141.png,1086,1332,PNG,RGB,9ee1eb2fc5353850d91af784393215a6b30d2013b70711fd1f4c43473c31c688,true
MLLM_STR_GPT-Image2-fake_142,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/142.png,images/Raw/Structure Images/GPT-Image2-fake/142.png,1086,1332,PNG,RGB,c44fdf1eb68e784775098fed11df48305bdfd6192649cd07a4f94852fd3a4fdc,true
MLLM_STR_GPT-Image2-fake_143,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/143.png,images/Raw/Structure Images/GPT-Image2-fake/143.png,1086,1332,PNG,RGB,050c8fc393279542111a05516d628f19992794732f1439b5bd25ca0807ad7c11,true
MLLM_STR_GPT-Image2-fake_144,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/144.png,images/Raw/Structure Images/GPT-Image2-fake/144.png,1254,1154,PNG,RGB,7265e5480a820b2243b3702bc40b3cb65c8e56df49393f23c51422f2ba1817ae,true
MLLM_STR_GPT-Image2-fake_145,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/145.png,images/Raw/Structure Images/GPT-Image2-fake/145.png,1254,1154,PNG,RGB,265a05d9409519074d050e61bcf257092e6260caaa2a962c35d1e88a4affd631,true
MLLM_STR_GPT-Image2-fake_146,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/146.png,images/Raw/Structure Images/GPT-Image2-fake/146.png,1254,1154,PNG,RGB,85a829df638234b3c84131b2d06c5d8bc5c989be8dc3b1b8de591aa550a483b1,true
MLLM_STR_GPT-Image2-fake_147,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/147.png,images/Raw/Structure Images/GPT-Image2-fake/147.png,1254,1154,PNG,RGB,6a7f429b8e48853511694635a7aee1e1031c46587784eb99fc931c8db2081fce,true
MLLM_STR_GPT-Image2-fake_148,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/148.png,images/Raw/Structure Images/GPT-Image2-fake/148.png,1254,1154,PNG,RGB,3abae09ef5e804df5eb7624b0bb979444fa4fc83c4bc7504753771ab2917a720,true
MLLM_STR_GPT-Image2-fake_149,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/149.png,images/Raw/Structure Images/GPT-Image2-fake/149.png,1254,1154,PNG,RGB,3fffd8fff74dde41b8966e0d354eae57040233b565939f581a034439fce46558,true
MLLM_STR_GPT-Image2-fake_15,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/15.png,images/Raw/Structure Images/GPT-Image2-fake/15.png,1086,1332,PNG,RGB,ecc7685b7d850270dd605f6c072bbc4f5ab21f47821a227c8fb8505b0bcbb728,true
MLLM_STR_GPT-Image2-fake_150,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/150.png,images/Raw/Structure Images/GPT-Image2-fake/150.png,1254,1154,PNG,RGB,ac1b179a1e2231482bebfce8d9fb3decb04fa817d404ba2e17820dfbf7c3a866,true
MLLM_STR_GPT-Image2-fake_151,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/151.png,images/Raw/Structure Images/GPT-Image2-fake/151.png,1254,1154,PNG,RGB,7a4df80d909ee77695f34d257c3aa9a3fe44fd06a2e2e12dc5a99771a235111a,true
MLLM_STR_GPT-Image2-fake_152,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/152.png,images/Raw/Structure Images/GPT-Image2-fake/152.png,1254,1154,PNG,RGB,0efd1feeb12f2c2fb4a4e235a33af05f56a76253d58adb0d0bf7f4c0c46d9ef1,true
MLLM_STR_GPT-Image2-fake_153,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/153.png,images/Raw/Structure Images/GPT-Image2-fake/153.png,1254,1154,PNG,RGB,3e68b08d8bbd2152b5bfeedbf7805935f438a9c9baf530845da566eb6974c886,true
MLLM_STR_GPT-Image2-fake_154,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/154.png,images/Raw/Structure Images/GPT-Image2-fake/154.png,1254,1154,PNG,RGB,381145eaaa1c91137c72036830b11929684f3d2a69d7fd7eeef7662727c26bba,true
MLLM_STR_GPT-Image2-fake_155,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/155.png,images/Raw/Structure Images/GPT-Image2-fake/155.png,1254,1154,PNG,RGB,f7f9b2abe8e3417f1cacc3011c505c71be413eb36d9f823b0209ea83dae5f971,true
MLLM_STR_GPT-Image2-fake_156,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/156.png,images/Raw/Structure Images/GPT-Image2-fake/156.png,1254,1154,PNG,RGB,bc08addf460e2b36f989b2200c5d76f5a774823e85d02ff734c50d0226dae5c4,true
MLLM_STR_GPT-Image2-fake_157,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/157.png,images/Raw/Structure Images/GPT-Image2-fake/157.png,1254,1154,PNG,RGB,88576144549c97d466b71b6c2402b956c921f68b8bb566821d846ca70311792c,true
MLLM_STR_GPT-Image2-fake_158,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/158.png,images/Raw/Structure Images/GPT-Image2-fake/158.png,1254,1154,PNG,RGB,887628b5d6058aaa131de9c9e8331b47577153db1a42cc11f1541427e1459507,true
MLLM_STR_GPT-Image2-fake_159,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/159.png,images/Raw/Structure Images/GPT-Image2-fake/159.png,941,1538,PNG,RGB,8c4a08027e378a853e30ef853ca1dcfcca16b8d305712e8604728e2b8ff5ecd3,true
MLLM_STR_GPT-Image2-fake_16,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/16.png,images/Raw/Structure Images/GPT-Image2-fake/16.png,1086,1332,PNG,RGB,21c359f32f9ccf0587f9583f3893d9b4b6d436d3398b556f7ee022d091bd0ceb,true
MLLM_STR_GPT-Image2-fake_160,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/160.png,images/Raw/Structure Images/GPT-Image2-fake/160.png,941,1538,PNG,RGB,4b3726f61b5f9768da2f6bebce0ca961932de75d2a5b28000083bfc20acca3e1,true
MLLM_STR_GPT-Image2-fake_161,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/161.png,images/Raw/Structure Images/GPT-Image2-fake/161.png,941,1538,PNG,RGB,d2246f16572639f653ca0eed605ef65bf4298adac15568d1fb51de89fb62a5ba,true
MLLM_STR_GPT-Image2-fake_162,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/162.png,images/Raw/Structure Images/GPT-Image2-fake/162.png,1086,1332,PNG,RGB,a0d6c9437eac4d0de143bd0ba22f6657ce4b3e687b7e7d3b10c59f49847cab67,true
MLLM_STR_GPT-Image2-fake_163,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/163.png,images/Raw/Structure Images/GPT-Image2-fake/163.png,1086,1332,PNG,RGB,e5bc40ab24fc029069d64680600ace9ba1f66476eabe85b7e7ce8d1f7a72e0fd,true
MLLM_STR_GPT-Image2-fake_164,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/164.png,images/Raw/Structure Images/GPT-Image2-fake/164.png,1086,1332,PNG,RGB,d888da2c7bc45166b746d739a9ad655ce8055d9dc63b6a34e867716e7d4ae00a,true
MLLM_STR_GPT-Image2-fake_165,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/165.png,images/Raw/Structure Images/GPT-Image2-fake/165.png,1024,1413,PNG,RGB,26498e021d27a05378bb9ba06af6996af3e8e6e45a47afa69c73ca356b53c827,true
MLLM_STR_GPT-Image2-fake_166,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/166.png,images/Raw/Structure Images/GPT-Image2-fake/166.png,1024,1413,PNG,RGB,0eb44a2a67d81b3c248e47ffe4320e80f3b50ac46d62b23b85a79eb7f1bf344f,true
MLLM_STR_GPT-Image2-fake_167,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/167.png,images/Raw/Structure Images/GPT-Image2-fake/167.png,1024,1413,PNG,RGB,e5603b2f4762a4da7d8f81b217913eec3713316b0db2be44e54b3d9b46bee744,true
MLLM_STR_GPT-Image2-fake_168,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/168.png,images/Raw/Structure Images/GPT-Image2-fake/168.png,1086,1332,PNG,RGB,d735f408d64671856ebee8b2272969fb09ca4495ac0d16663a709ee1743ee903,true
MLLM_STR_GPT-Image2-fake_169,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/169.png,images/Raw/Structure Images/GPT-Image2-fake/169.png,1086,1332,PNG,RGB,365ee2a8f2eb8ef4693fc498c05ab11d403bf3a2a6c3a7eba945edc74cad2e80,true
MLLM_STR_GPT-Image2-fake_17,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/17.png,images/Raw/Structure Images/GPT-Image2-fake/17.png,1086,1332,PNG,RGB,481d67c6454f64347f1257adf91c9379516a64410d03cc97bbf8aea513ddba4e,true
MLLM_STR_GPT-Image2-fake_170,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/170.png,images/Raw/Structure Images/GPT-Image2-fake/170.png,1086,1332,PNG,RGB,a09473086b4951dc95bd131041fff150885660e2d7ee6a3f48dbfb78030f4cc5,true
MLLM_STR_GPT-Image2-fake_171,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Structure Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Structure Images/GPT-Image2-fake/171.png,images/Raw/Structure Images/GPT-Image2-fake/171.png,1086,1332,PNG,RGB,aa8656eb1e4cd9412c1966dcc93687c91700ef8f4268262ef1c50e81c5b090b5,true
